group,function,value,sample_time_nanos,iteration_count
alloc,,536870912,944639,241
alloc,,536870912,1820993,482
alloc,,536870912,2743403,723
alloc,,536870912,6350595,964
alloc,,536870912,4609628,1205
alloc,,536870912,5469968,1446
alloc,,536870912,6381788,1687
alloc,,536870912,7304501,1928
alloc,,536870912,8303222,2169
alloc,,536870912,9080253,2410
alloc,,536870912,10035507,2651
alloc,,536870912,13890220,2892
alloc,,536870912,11885117,3133
alloc,,536870912,16819399,3374
alloc,,536870912,13700996,3615
alloc,,536870912,14567588,3856
alloc,,536870912,15465173,4097
alloc,,536870912,16391329,4338
alloc,,536870912,19538191,4579
alloc,,536870912,25818332,4820
alloc,,536870912,19260372,5061
alloc,,536870912,20042898,5302
alloc,,536870912,21901240,5543
alloc,,536870912,26029725,5784
alloc,,536870912,23155701,6025
alloc,,536870912,25739784,6266
alloc,,536870912,28559423,6507
alloc,,536870912,25503470,6748
alloc,,536870912,28981054,6989
alloc,,536870912,30352411,7230
alloc,,536870912,30574127,7471
alloc,,536870912,34483482,7712
alloc,,536870912,30671338,7953
alloc,,536870912,34423037,8194
alloc,,536870912,36170725,8435
alloc,,536870912,32651452,8676
alloc,,536870912,33814114,8917
alloc,,536870912,42756647,9158
alloc,,536870912,35925069,9399
alloc,,536870912,41887341,9640
alloc,,536870912,39363753,9881
alloc,,536870912,40374986,10122
alloc,,536870912,42115273,10363
alloc,,536870912,43926876,10604
alloc,,536870912,48229043,10845
alloc,,536870912,43180538,11086
alloc,,536870912,47199582,11327
alloc,,536870912,49258121,11568
alloc,,536870912,47151403,11809
alloc,,536870912,49504610,12050
alloc,,536870912,48459552,12291
alloc,,536870912,54274907,12532
alloc,,536870912,54049026,12773
alloc,,536870912,50239690,13014
alloc,,536870912,56221874,13255
alloc,,536870912,52178848,13496
alloc,,536870912,60003055,13737
alloc,,536870912,53724688,13978
alloc,,536870912,62533455,14219
alloc,,536870912,59003609,14460
alloc,,536870912,65718706,14701
alloc,,536870912,62608968,14942
alloc,,536870912,64889430,15183
alloc,,536870912,60276332,15424
alloc,,536870912,63420910,15665
alloc,,536870912,61110126,15906
alloc,,536870912,75380500,16147
alloc,,536870912,63317065,16388
alloc,,536870912,65261440,16629
alloc,,536870912,63511880,16870
alloc,,536870912,83079996,17111
alloc,,536870912,65824273,17352
alloc,,536870912,75546142,17593
alloc,,536870912,67207695,17834
alloc,,536870912,69896125,18075
alloc,,536870912,69816876,18316
alloc,,536870912,89440873,18557
alloc,,536870912,74017854,18798
alloc,,536870912,81774940,19039
alloc,,536870912,77214157,19280
alloc,,536870912,80700898,19521
alloc,,536870912,76594596,19762
alloc,,536870912,84044090,20003
alloc,,536870912,77711629,20244
alloc,,536870912,89725589,20485
alloc,,536870912,80471228,20726
alloc,,536870912,88659410,20967
alloc,,536870912,87029923,21208
alloc,,536870912,85231410,21449
alloc,,536870912,101988171,21690
alloc,,536870912,85370218,21931
alloc,,536870912,93846694,22172
alloc,,536870912,87640354,22413
alloc,,536870912,100298272,22654
alloc,,536870912,94171073,22895
alloc,,536870912,88608407,23136
alloc,,536870912,104868418,23377
alloc,,536870912,94137366,23618
alloc,,536870912,91503449,23859
alloc,,536870912,115004820,24100
