group,function,value,sample_time_nanos,iteration_count
alloc,,131072,977312,23118
alloc,,131072,1959448,46236
alloc,,131072,2934348,69354
alloc,,131072,3994170,92472
alloc,,131072,4893745,115590
alloc,,131072,5975858,138708
alloc,,131072,6978171,161826
alloc,,131072,7829025,184944
alloc,,131072,8947543,208062
alloc,,131072,9864717,231180
alloc,,131072,10909697,254298
alloc,,131072,11829956,277416
alloc,,131072,12935557,300534
alloc,,131072,13853729,323652
alloc,,131072,14870484,346770
alloc,,131072,15884613,369888
alloc,,131072,16863983,393006
alloc,,131072,17841356,416124
alloc,,131072,18844999,439242
alloc,,131072,19742428,462360
alloc,,131072,20843347,485478
alloc,,131072,21691836,508596
alloc,,131072,22677067,531714
alloc,,131072,23825713,554832
alloc,,131072,24631294,577950
alloc,,131072,25907328,601068
alloc,,131072,26651182,624186
alloc,,131072,27680550,647304
alloc,,131072,28844330,670422
alloc,,131072,29715209,693540
alloc,,131072,30762461,716658
alloc,,131072,31687757,739776
alloc,,131072,32718289,762894
alloc,,131072,33707018,786012
alloc,,131072,34542040,809130
alloc,,131072,35640558,832248
alloc,,131072,36359802,855366
alloc,,131072,37246558,878484
alloc,,131072,38365427,901602
alloc,,131072,39506798,924720
alloc,,131072,40437098,947838
alloc,,131072,41464609,970956
alloc,,131072,42489971,994074
alloc,,131072,43404593,1017192
alloc,,131072,44452326,1040310
alloc,,131072,45219742,1063428
alloc,,131072,46560272,1086546
alloc,,131072,47207519,1109664
alloc,,131072,48731643,1132782
alloc,,131072,49126827,1155900
alloc,,131072,50326696,1179018
alloc,,131072,51409051,1202136
alloc,,131072,52801120,1225254
alloc,,131072,53157360,1248372
alloc,,131072,54206460,1271490
alloc,,131072,55692576,1294608
alloc,,131072,56319683,1317726
alloc,,131072,57248539,1340844
alloc,,131072,57836875,1363962
alloc,,131072,58859207,1387080
alloc,,131072,59796676,1410198
alloc,,131072,61331162,1433316
alloc,,131072,62257138,1456434
alloc,,131072,63286041,1479552
alloc,,131072,64222374,1502670
alloc,,131072,64757597,1525788
alloc,,131072,65673609,1548906
alloc,,131072,66520663,1572024
alloc,,131072,67591025,1595142
alloc,,131072,68472524,1618260
alloc,,131072,69845982,1641378
alloc,,131072,70545747,1664496
alloc,,131072,71697653,1687614
alloc,,131072,73436256,1710732
alloc,,131072,74308886,1733850
alloc,,131072,74603698,1756968
alloc,,131072,76042536,1780086
alloc,,131072,76325833,1803204
alloc,,131072,77834095,1826322
alloc,,131072,78369126,1849440
alloc,,131072,79935157,1872558
alloc,,131072,80600195,1895676
alloc,,131072,82251059,1918794
alloc,,131072,83362245,1941912
alloc,,131072,84198631,1965030
alloc,,131072,85234325,1988148
alloc,,131072,86267687,2011266
alloc,,131072,86525704,2034384
alloc,,131072,87213450,2057502
alloc,,131072,88359687,2080620
alloc,,131072,89278570,2103738
alloc,,131072,90181656,2126856
alloc,,131072,91168389,2149974
alloc,,131072,92267206,2173092
alloc,,131072,93162107,2196210
alloc,,131072,94114811,2219328
alloc,,131072,95167227,2242446
alloc,,131072,96139408,2265564
alloc,,131072,97002161,2288682
alloc,,131072,100655081,2311800
