group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,1073741824,,,967328.0,ns,151
alloc,,1073741824,,,1936245.0,ns,302
alloc,,1073741824,,,2987286.0,ns,453
alloc,,1073741824,,,3906803.0,ns,604
alloc,,1073741824,,,4892202.0,ns,755
alloc,,1073741824,,,5870833.0,ns,906
alloc,,1073741824,,,7261755.0,ns,1057
alloc,,1073741824,,,7782901.0,ns,1208
alloc,,1073741824,,,8790871.0,ns,1359
alloc,,1073741824,,,9794666.0,ns,1510
alloc,,1073741824,,,11189624.0,ns,1661
alloc,,1073741824,,,11729733.0,ns,1812
alloc,,1073741824,,,12800599.0,ns,1963
alloc,,1073741824,,,13960168.0,ns,2114
alloc,,1073741824,,,14700942.0,ns,2265
alloc,,1073741824,,,15859937.0,ns,2416
alloc,,1073741824,,,16550791.0,ns,2567
alloc,,1073741824,,,18314942.0,ns,2718
alloc,,1073741824,,,18673497.0,ns,2869
alloc,,1073741824,,,19666187.0,ns,3020
alloc,,1073741824,,,21264796.0,ns,3171
alloc,,1073741824,,,21506055.0,ns,3322
alloc,,1073741824,,,22598681.0,ns,3473
alloc,,1073741824,,,23568371.0,ns,3624
alloc,,1073741824,,,24268458.0,ns,3775
alloc,,1073741824,,,25404133.0,ns,3926
alloc,,1073741824,,,26841996.0,ns,4077
alloc,,1073741824,,,27658670.0,ns,4228
alloc,,1073741824,,,28654766.0,ns,4379
alloc,,1073741824,,,29663449.0,ns,4530
alloc,,1073741824,,,30691519.0,ns,4681
alloc,,1073741824,,,32323799.0,ns,4832
alloc,,1073741824,,,33008706.0,ns,4983
alloc,,1073741824,,,33820917.0,ns,5134
alloc,,1073741824,,,34526522.0,ns,5285
alloc,,1073741824,,,35786567.0,ns,5436
alloc,,1073741824,,,36616677.0,ns,5587
alloc,,1073741824,,,37322237.0,ns,5738
alloc,,1073741824,,,38506057.0,ns,5889
alloc,,1073741824,,,40312421.0,ns,6040
alloc,,1073741824,,,40459296.0,ns,6191
alloc,,1073741824,,,41381994.0,ns,6342
alloc,,1073741824,,,42257395.0,ns,6493
alloc,,1073741824,,,43343766.0,ns,6644
alloc,,1073741824,,,44268140.0,ns,6795
alloc,,1073741824,,,45620071.0,ns,6946
alloc,,1073741824,,,46245456.0,ns,7097
alloc,,1073741824,,,47628016.0,ns,7248
alloc,,1073741824,,,48544206.0,ns,7399
alloc,,1073741824,,,49747778.0,ns,7550
alloc,,1073741824,,,51012541.0,ns,7701
alloc,,1073741824,,,52292945.0,ns,7852
alloc,,1073741824,,,52240576.0,ns,8003
alloc,,1073741824,,,53542481.0,ns,8154
alloc,,1073741824,,,55029732.0,ns,8305
alloc,,1073741824,,,54870112.0,ns,8456
alloc,,1073741824,,,56699345.0,ns,8607
alloc,,1073741824,,,56906992.0,ns,8758
alloc,,1073741824,,,57849107.0,ns,8909
alloc,,1073741824,,,59322098.0,ns,9060
alloc,,1073741824,,,60155954.0,ns,9211
alloc,,1073741824,,,61889224.0,ns,9362
alloc,,1073741824,,,66789757.0,ns,9513
alloc,,1073741824,,,67216185.0,ns,9664
alloc,,1073741824,,,68861459.0,ns,9815
alloc,,1073741824,,,69564160.0,ns,9966
alloc,,1073741824,,,77194658.0,ns,10117
alloc,,1073741824,,,70176448.0,ns,10268
alloc,,1073741824,,,69661276.0,ns,10419
alloc,,1073741824,,,71037385.0,ns,10570
alloc,,1073741824,,,71373897.0,ns,10721
alloc,,1073741824,,,72171787.0,ns,10872
alloc,,1073741824,,,72790206.0,ns,11023
alloc,,1073741824,,,73895875.0,ns,11174
alloc,,1073741824,,,76214862.0,ns,11325
alloc,,1073741824,,,75720737.0,ns,11476
alloc,,1073741824,,,76732170.0,ns,11627
alloc,,1073741824,,,77529243.0,ns,11778
alloc,,1073741824,,,79381650.0,ns,11929
alloc,,1073741824,,,79818661.0,ns,12080
alloc,,1073741824,,,79777544.0,ns,12231
alloc,,1073741824,,,82253566.0,ns,12382
alloc,,1073741824,,,82422364.0,ns,12533
alloc,,1073741824,,,83073767.0,ns,12684
alloc,,1073741824,,,85246678.0,ns,12835
alloc,,1073741824,,,85655437.0,ns,12986
alloc,,1073741824,,,87080281.0,ns,13137
alloc,,1073741824,,,87267023.0,ns,13288
alloc,,1073741824,,,89310421.0,ns,13439
alloc,,1073741824,,,88555212.0,ns,13590
alloc,,1073741824,,,89893593.0,ns,13741
alloc,,1073741824,,,91422474.0,ns,13892
alloc,,1073741824,,,118001047.0,ns,14043
alloc,,1073741824,,,96154806.0,ns,14194
alloc,,1073741824,,,96128384.0,ns,14345
alloc,,1073741824,,,96483709.0,ns,14496
alloc,,1073741824,,,99991469.0,ns,14647
alloc,,1073741824,,,104467783.0,ns,14798
alloc,,1073741824,,,100150013.0,ns,14949
alloc,,1073741824,,,102084402.0,ns,15100
