group,function,value,sample_time_nanos,iteration_count
pulling_from_pool,,131072,973387,72083
pulling_from_pool,,131072,2025200,144166
pulling_from_pool,,131072,3264105,216249
pulling_from_pool,,131072,3900536,288332
pulling_from_pool,,131072,4847502,360415
pulling_from_pool,,131072,5799648,432498
pulling_from_pool,,131072,7226865,504581
pulling_from_pool,,131072,7761666,576664
pulling_from_pool,,131072,9137358,648747
pulling_from_pool,,131072,9776272,720830
pulling_from_pool,,131072,10667656,792913
pulling_from_pool,,131072,11742377,864996
pulling_from_pool,,131072,12685844,937079
pulling_from_pool,,131072,13554193,1009162
pulling_from_pool,,131072,14584655,1081245
pulling_from_pool,,131072,15561734,1153328
pulling_from_pool,,131072,16893426,1225411
pulling_from_pool,,131072,17558916,1297494
pulling_from_pool,,131072,18663638,1369577
pulling_from_pool,,131072,19623104,1441660
pulling_from_pool,,131072,20521297,1513743
pulling_from_pool,,131072,21502843,1585826
pulling_from_pool,,131072,22495858,1657909
pulling_from_pool,,131072,23483596,1729992
pulling_from_pool,,131072,24261182,1802075
pulling_from_pool,,131072,25729628,1874158
pulling_from_pool,,131072,26253063,1946241
pulling_from_pool,,131072,27161293,2018324
pulling_from_pool,,131072,28102422,2090407
pulling_from_pool,,131072,29156415,2162490
pulling_from_pool,,131072,30302327,2234573
pulling_from_pool,,131072,31072601,2306656
pulling_from_pool,,131072,32191158,2378739
pulling_from_pool,,131072,33014648,2450822
pulling_from_pool,,131072,34374340,2522905
pulling_from_pool,,131072,35734623,2594988
pulling_from_pool,,131072,36929103,2667071
pulling_from_pool,,131072,37755790,2739154
pulling_from_pool,,131072,39227109,2811237
pulling_from_pool,,131072,38936409,2883320
pulling_from_pool,,131072,40837785,2955403
pulling_from_pool,,131072,41496144,3027486
pulling_from_pool,,131072,42809119,3099569
pulling_from_pool,,131072,43084448,3171652
pulling_from_pool,,131072,43765780,3243735
pulling_from_pool,,131072,44995425,3315818
pulling_from_pool,,131072,46079340,3387901
pulling_from_pool,,131072,47733604,3459984
pulling_from_pool,,131072,49516729,3532067
pulling_from_pool,,131072,49310052,3604150
pulling_from_pool,,131072,49763876,3676233
pulling_from_pool,,131072,52061465,3748316
pulling_from_pool,,131072,51335499,3820399
pulling_from_pool,,131072,52304433,3892482
pulling_from_pool,,131072,53409248,3964565
pulling_from_pool,,131072,55329843,4036648
pulling_from_pool,,131072,55935844,4108731
pulling_from_pool,,131072,58163691,4180814
pulling_from_pool,,131072,57612535,4252897
pulling_from_pool,,131072,58560110,4324980
pulling_from_pool,,131072,60650114,4397063
pulling_from_pool,,131072,60602649,4469146
pulling_from_pool,,131072,61624634,4541229
pulling_from_pool,,131072,65901430,4613312
pulling_from_pool,,131072,69318553,4685395
pulling_from_pool,,131072,65900825,4757478
pulling_from_pool,,131072,65659245,4829561
pulling_from_pool,,131072,66622166,4901644
pulling_from_pool,,131072,67428299,4973727
pulling_from_pool,,131072,68561402,5045810
pulling_from_pool,,131072,70171448,5117893
pulling_from_pool,,131072,72880171,5189976
pulling_from_pool,,131072,74644417,5262059
pulling_from_pool,,131072,75703911,5334142
pulling_from_pool,,131072,74264776,5406225
pulling_from_pool,,131072,75519830,5478308
pulling_from_pool,,131072,79306034,5550391
pulling_from_pool,,131072,79393417,5622474
pulling_from_pool,,131072,80434819,5694557
pulling_from_pool,,131072,81057197,5766640
pulling_from_pool,,131072,81012571,5838723
pulling_from_pool,,131072,80324102,5910806
pulling_from_pool,,131072,82462667,5982889
pulling_from_pool,,131072,83531433,6054972
pulling_from_pool,,131072,87174955,6127055
pulling_from_pool,,131072,85115923,6199138
pulling_from_pool,,131072,85893355,6271221
pulling_from_pool,,131072,86622832,6343304
pulling_from_pool,,131072,87359007,6415387
pulling_from_pool,,131072,89244819,6487470
pulling_from_pool,,131072,90580840,6559553
pulling_from_pool,,131072,90270898,6631636
pulling_from_pool,,131072,93350729,6703719
pulling_from_pool,,131072,98722123,6775802
pulling_from_pool,,131072,95391766,6847885
pulling_from_pool,,131072,95390526,6919968
pulling_from_pool,,131072,96220005,6992051
pulling_from_pool,,131072,99399878,7064134
pulling_from_pool,,131072,98482947,7136217
pulling_from_pool,,131072,97901301,7208300
