group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,16384,,,963915.0,ns,39354
pulling_from_pool,,16384,,,1966543.0,ns,78708
pulling_from_pool,,16384,,,2939506.0,ns,118062
pulling_from_pool,,16384,,,4091006.0,ns,157416
pulling_from_pool,,16384,,,4874775.0,ns,196770
pulling_from_pool,,16384,,,5787196.0,ns,236124
pulling_from_pool,,16384,,,6835735.0,ns,275478
pulling_from_pool,,16384,,,7798745.0,ns,314832
pulling_from_pool,,16384,,,8967160.0,ns,354186
pulling_from_pool,,16384,,,9689950.0,ns,393540
pulling_from_pool,,16384,,,10963285.0,ns,432894
pulling_from_pool,,16384,,,11904081.0,ns,472248
pulling_from_pool,,16384,,,12740462.0,ns,511602
pulling_from_pool,,16384,,,13702587.0,ns,550956
pulling_from_pool,,16384,,,14752897.0,ns,590310
pulling_from_pool,,16384,,,15614355.0,ns,629664
pulling_from_pool,,16384,,,16739453.0,ns,669018
pulling_from_pool,,16384,,,17652120.0,ns,708372
pulling_from_pool,,16384,,,18708536.0,ns,747726
pulling_from_pool,,16384,,,19613459.0,ns,787080
pulling_from_pool,,16384,,,20556026.0,ns,826434
pulling_from_pool,,16384,,,22014071.0,ns,865788
pulling_from_pool,,16384,,,22663671.0,ns,905142
pulling_from_pool,,16384,,,23685735.0,ns,944496
pulling_from_pool,,16384,,,24580224.0,ns,983850
pulling_from_pool,,16384,,,25512458.0,ns,1023204
pulling_from_pool,,16384,,,26658884.0,ns,1062558
pulling_from_pool,,16384,,,28203378.0,ns,1101912
pulling_from_pool,,16384,,,28865804.0,ns,1141266
pulling_from_pool,,16384,,,29297965.0,ns,1180620
pulling_from_pool,,16384,,,30879862.0,ns,1219974
pulling_from_pool,,16384,,,31479876.0,ns,1259328
pulling_from_pool,,16384,,,32740987.0,ns,1298682
pulling_from_pool,,16384,,,33398776.0,ns,1338036
pulling_from_pool,,16384,,,34284770.0,ns,1377390
pulling_from_pool,,16384,,,35251554.0,ns,1416744
pulling_from_pool,,16384,,,36333267.0,ns,1456098
pulling_from_pool,,16384,,,37187406.0,ns,1495452
pulling_from_pool,,16384,,,38199876.0,ns,1534806
pulling_from_pool,,16384,,,39480618.0,ns,1574160
pulling_from_pool,,16384,,,40806810.0,ns,1613514
pulling_from_pool,,16384,,,41571879.0,ns,1652868
pulling_from_pool,,16384,,,42264530.0,ns,1692222
pulling_from_pool,,16384,,,43164622.0,ns,1731576
pulling_from_pool,,16384,,,43972654.0,ns,1770930
pulling_from_pool,,16384,,,44914231.0,ns,1810284
pulling_from_pool,,16384,,,46563995.0,ns,1849638
pulling_from_pool,,16384,,,46954680.0,ns,1888992
pulling_from_pool,,16384,,,48107087.0,ns,1928346
pulling_from_pool,,16384,,,49275353.0,ns,1967700
pulling_from_pool,,16384,,,50368642.0,ns,2007054
pulling_from_pool,,16384,,,51749452.0,ns,2046408
pulling_from_pool,,16384,,,56191649.0,ns,2085762
pulling_from_pool,,16384,,,53358394.0,ns,2125116
pulling_from_pool,,16384,,,55087946.0,ns,2164470
pulling_from_pool,,16384,,,55046508.0,ns,2203824
pulling_from_pool,,16384,,,56112466.0,ns,2243178
pulling_from_pool,,16384,,,57655761.0,ns,2282532
pulling_from_pool,,16384,,,57888190.0,ns,2321886
pulling_from_pool,,16384,,,59032435.0,ns,2361240
pulling_from_pool,,16384,,,60054576.0,ns,2400594
pulling_from_pool,,16384,,,60983665.0,ns,2439948
pulling_from_pool,,16384,,,62679112.0,ns,2479302
pulling_from_pool,,16384,,,63636669.0,ns,2518656
pulling_from_pool,,16384,,,63995830.0,ns,2558010
pulling_from_pool,,16384,,,64787017.0,ns,2597364
pulling_from_pool,,16384,,,65967090.0,ns,2636718
pulling_from_pool,,16384,,,66732831.0,ns,2676072
pulling_from_pool,,16384,,,67977111.0,ns,2715426
pulling_from_pool,,16384,,,68870132.0,ns,2754780
pulling_from_pool,,16384,,,70092768.0,ns,2794134
pulling_from_pool,,16384,,,70851426.0,ns,2833488
pulling_from_pool,,16384,,,71676967.0,ns,2872842
pulling_from_pool,,16384,,,72732657.0,ns,2912196
pulling_from_pool,,16384,,,75408877.0,ns,2951550
pulling_from_pool,,16384,,,74753678.0,ns,2990904
pulling_from_pool,,16384,,,75932974.0,ns,3030258
pulling_from_pool,,16384,,,76420344.0,ns,3069612
pulling_from_pool,,16384,,,78325127.0,ns,3108966
pulling_from_pool,,16384,,,78807858.0,ns,3148320
pulling_from_pool,,16384,,,79941720.0,ns,3187674
pulling_from_pool,,16384,,,81390194.0,ns,3227028
pulling_from_pool,,16384,,,84381497.0,ns,3266382
pulling_from_pool,,16384,,,88811187.0,ns,3305736
pulling_from_pool,,16384,,,84434516.0,ns,3345090
pulling_from_pool,,16384,,,85888834.0,ns,3384444
pulling_from_pool,,16384,,,86212428.0,ns,3423798
pulling_from_pool,,16384,,,86315241.0,ns,3463152
pulling_from_pool,,16384,,,87895883.0,ns,3502506
pulling_from_pool,,16384,,,88465735.0,ns,3541860
pulling_from_pool,,16384,,,89204962.0,ns,3581214
pulling_from_pool,,16384,,,91283841.0,ns,3620568
pulling_from_pool,,16384,,,91893346.0,ns,3659922
pulling_from_pool,,16384,,,93624260.0,ns,3699276
pulling_from_pool,,16384,,,94030923.0,ns,3738630
pulling_from_pool,,16384,,,94839763.0,ns,3777984
pulling_from_pool,,16384,,,95472507.0,ns,3817338
pulling_from_pool,,16384,,,97376066.0,ns,3856692
pulling_from_pool,,16384,,,97296655.0,ns,3896046
pulling_from_pool,,16384,,,98224906.0,ns,3935400
