group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
detach_from_pool,,268435456,,,953587.0,ns,38941
detach_from_pool,,268435456,,,1967634.0,ns,77882
detach_from_pool,,268435456,,,3114613.0,ns,116823
detach_from_pool,,268435456,,,3975657.0,ns,155764
detach_from_pool,,268435456,,,4859136.0,ns,194705
detach_from_pool,,268435456,,,5947357.0,ns,233646
detach_from_pool,,268435456,,,6901692.0,ns,272587
detach_from_pool,,268435456,,,8044610.0,ns,311528
detach_from_pool,,268435456,,,9009090.0,ns,350469
detach_from_pool,,268435456,,,9685772.0,ns,389410
detach_from_pool,,268435456,,,10800612.0,ns,428351
detach_from_pool,,268435456,,,11957942.0,ns,467292
detach_from_pool,,268435456,,,12855080.0,ns,506233
detach_from_pool,,268435456,,,13803537.0,ns,545174
detach_from_pool,,268435456,,,14836850.0,ns,584115
detach_from_pool,,268435456,,,15782907.0,ns,623056
detach_from_pool,,268435456,,,16783653.0,ns,661997
detach_from_pool,,268435456,,,17912296.0,ns,700938
detach_from_pool,,268435456,,,18514867.0,ns,739879
detach_from_pool,,268435456,,,19586715.0,ns,778820
detach_from_pool,,268435456,,,20500118.0,ns,817761
detach_from_pool,,268435456,,,21360276.0,ns,856702
detach_from_pool,,268435456,,,22907562.0,ns,895643
detach_from_pool,,268435456,,,23755012.0,ns,934584
detach_from_pool,,268435456,,,24525520.0,ns,973525
detach_from_pool,,268435456,,,25528890.0,ns,1012466
detach_from_pool,,268435456,,,26302335.0,ns,1051407
detach_from_pool,,268435456,,,27430954.0,ns,1090348
detach_from_pool,,268435456,,,28626329.0,ns,1129289
detach_from_pool,,268435456,,,29440827.0,ns,1168230
detach_from_pool,,268435456,,,30794833.0,ns,1207171
detach_from_pool,,268435456,,,31770111.0,ns,1246112
detach_from_pool,,268435456,,,32421113.0,ns,1285053
detach_from_pool,,268435456,,,33199545.0,ns,1323994
detach_from_pool,,268435456,,,34218423.0,ns,1362935
detach_from_pool,,268435456,,,35340186.0,ns,1401876
detach_from_pool,,268435456,,,36225071.0,ns,1440817
detach_from_pool,,268435456,,,37244294.0,ns,1479758
detach_from_pool,,268435456,,,38734152.0,ns,1518699
detach_from_pool,,268435456,,,39218825.0,ns,1557640
detach_from_pool,,268435456,,,40596366.0,ns,1596581
detach_from_pool,,268435456,,,41356160.0,ns,1635522
detach_from_pool,,268435456,,,41958486.0,ns,1674463
detach_from_pool,,268435456,,,43188950.0,ns,1713404
detach_from_pool,,268435456,,,45338885.0,ns,1752345
detach_from_pool,,268435456,,,46848732.0,ns,1791286
detach_from_pool,,268435456,,,46306345.0,ns,1830227
detach_from_pool,,268435456,,,47116493.0,ns,1869168
detach_from_pool,,268435456,,,48448872.0,ns,1908109
detach_from_pool,,268435456,,,50303047.0,ns,1947050
detach_from_pool,,268435456,,,50456671.0,ns,1985991
detach_from_pool,,268435456,,,53059981.0,ns,2024932
detach_from_pool,,268435456,,,52800601.0,ns,2063873
detach_from_pool,,268435456,,,53003810.0,ns,2102814
detach_from_pool,,268435456,,,53702885.0,ns,2141755
detach_from_pool,,268435456,,,54664050.0,ns,2180696
detach_from_pool,,268435456,,,57790334.0,ns,2219637
detach_from_pool,,268435456,,,58923771.0,ns,2258578
detach_from_pool,,268435456,,,58316277.0,ns,2297519
detach_from_pool,,268435456,,,58985195.0,ns,2336460
detach_from_pool,,268435456,,,63012166.0,ns,2375401
detach_from_pool,,268435456,,,61058471.0,ns,2414342
detach_from_pool,,268435456,,,61900709.0,ns,2453283
detach_from_pool,,268435456,,,63085733.0,ns,2492224
detach_from_pool,,268435456,,,64077335.0,ns,2531165
detach_from_pool,,268435456,,,65078543.0,ns,2570106
detach_from_pool,,268435456,,,66035222.0,ns,2609047
detach_from_pool,,268435456,,,67133215.0,ns,2647988
detach_from_pool,,268435456,,,67908759.0,ns,2686929
detach_from_pool,,268435456,,,68485951.0,ns,2725870
detach_from_pool,,268435456,,,69522193.0,ns,2764811
detach_from_pool,,268435456,,,71415745.0,ns,2803752
detach_from_pool,,268435456,,,72377297.0,ns,2842693
detach_from_pool,,268435456,,,73231699.0,ns,2881634
detach_from_pool,,268435456,,,74007861.0,ns,2920575
detach_from_pool,,268435456,,,75476527.0,ns,2959516
detach_from_pool,,268435456,,,75239163.0,ns,2998457
detach_from_pool,,268435456,,,77244745.0,ns,3037398
detach_from_pool,,268435456,,,80541068.0,ns,3076339
detach_from_pool,,268435456,,,83965786.0,ns,3115280
detach_from_pool,,268435456,,,80494480.0,ns,3154221
detach_from_pool,,268435456,,,80621548.0,ns,3193162
detach_from_pool,,268435456,,,81960257.0,ns,3232103
detach_from_pool,,268435456,,,82828522.0,ns,3271044
detach_from_pool,,268435456,,,85328916.0,ns,3309985
detach_from_pool,,268435456,,,85426051.0,ns,3348926
detach_from_pool,,268435456,,,87755011.0,ns,3387867
detach_from_pool,,268435456,,,90868042.0,ns,3426808
detach_from_pool,,268435456,,,87812147.0,ns,3465749
detach_from_pool,,268435456,,,87892664.0,ns,3504690
detach_from_pool,,268435456,,,89348184.0,ns,3543631
detach_from_pool,,268435456,,,90874687.0,ns,3582572
detach_from_pool,,268435456,,,90616342.0,ns,3621513
detach_from_pool,,268435456,,,94142873.0,ns,3660454
detach_from_pool,,268435456,,,99372980.0,ns,3699395
detach_from_pool,,268435456,,,94661477.0,ns,3738336
detach_from_pool,,268435456,,,95987450.0,ns,3777277
detach_from_pool,,268435456,,,96541973.0,ns,3816218
detach_from_pool,,268435456,,,98636194.0,ns,3855159
detach_from_pool,,268435456,,,98625164.0,ns,3894100
