group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,131072,985000,74614
detach_from_pool,,131072,1970468,149228
detach_from_pool,,131072,2959251,223842
detach_from_pool,,131072,3941180,298456
detach_from_pool,,131072,4926026,373070
detach_from_pool,,131072,5975831,447684
detach_from_pool,,131072,7034554,522298
detach_from_pool,,131072,7952060,596912
detach_from_pool,,131072,8885123,671526
detach_from_pool,,131072,9852837,746140
detach_from_pool,,131072,10868113,820754
detach_from_pool,,131072,11824096,895368
detach_from_pool,,131072,12823565,969982
detach_from_pool,,131072,13807632,1044596
detach_from_pool,,131072,15024845,1119210
detach_from_pool,,131072,15802627,1193824
detach_from_pool,,131072,16771207,1268438
detach_from_pool,,131072,17811011,1343052
detach_from_pool,,131072,18793545,1417666
detach_from_pool,,131072,19901079,1492280
detach_from_pool,,131072,20740812,1566894
detach_from_pool,,131072,21730576,1641508
detach_from_pool,,131072,22733826,1716122
detach_from_pool,,131072,23688657,1790736
detach_from_pool,,131072,24718222,1865350
detach_from_pool,,131072,25670489,1939964
detach_from_pool,,131072,26743012,2014578
detach_from_pool,,131072,27814636,2089192
detach_from_pool,,131072,28620910,2163806
detach_from_pool,,131072,29881488,2238420
detach_from_pool,,131072,30596816,2313034
detach_from_pool,,131072,31904513,2387648
detach_from_pool,,131072,32619304,2462262
detach_from_pool,,131072,33690546,2536876
detach_from_pool,,131072,34561963,2611490
detach_from_pool,,131072,35837869,2686104
detach_from_pool,,131072,37254895,2760718
detach_from_pool,,131072,37560731,2835332
detach_from_pool,,131072,38479541,2909946
detach_from_pool,,131072,39802008,2984560
detach_from_pool,,131072,40456441,3059174
detach_from_pool,,131072,41426133,3133788
detach_from_pool,,131072,42416904,3208402
detach_from_pool,,131072,43536830,3283016
detach_from_pool,,131072,45487659,3357630
detach_from_pool,,131072,45517412,3432244
detach_from_pool,,131072,46396951,3506858
detach_from_pool,,131072,48535162,3581472
detach_from_pool,,131072,48820496,3656086
detach_from_pool,,131072,49390848,3730700
detach_from_pool,,131072,50394133,3805314
detach_from_pool,,131072,51363931,3879928
detach_from_pool,,131072,52420070,3954542
detach_from_pool,,131072,53957426,4029156
detach_from_pool,,131072,54583733,4103770
detach_from_pool,,131072,55406861,4178384
detach_from_pool,,131072,56490669,4252998
detach_from_pool,,131072,57245252,4327612
detach_from_pool,,131072,58219093,4402226
detach_from_pool,,131072,59583967,4476840
detach_from_pool,,131072,60664295,4551454
detach_from_pool,,131072,61340701,4626068
detach_from_pool,,131072,62207279,4700682
detach_from_pool,,131072,63360873,4775296
detach_from_pool,,131072,64215209,4849910
detach_from_pool,,131072,65575078,4924524
detach_from_pool,,131072,66319622,4999138
detach_from_pool,,131072,67100085,5073752
detach_from_pool,,131072,68147942,5148366
detach_from_pool,,131072,69054246,5222980
detach_from_pool,,131072,70601871,5297594
detach_from_pool,,131072,71149437,5372208
detach_from_pool,,131072,72080662,5446822
detach_from_pool,,131072,73066952,5521436
detach_from_pool,,131072,74365110,5596050
detach_from_pool,,131072,74952018,5670664
detach_from_pool,,131072,75983774,5745278
detach_from_pool,,131072,78130874,5819892
detach_from_pool,,131072,77905267,5894506
detach_from_pool,,131072,80230504,5969120
detach_from_pool,,131072,79970912,6043734
detach_from_pool,,131072,82881109,6118348
detach_from_pool,,131072,81973282,6192962
detach_from_pool,,131072,83443813,6267576
detach_from_pool,,131072,83964350,6342190
detach_from_pool,,131072,84913129,6416804
detach_from_pool,,131072,85902169,6491418
detach_from_pool,,131072,87491754,6566032
detach_from_pool,,131072,94359023,6640646
detach_from_pool,,131072,89266787,6715260
detach_from_pool,,131072,90282445,6789874
detach_from_pool,,131072,91174793,6864488
detach_from_pool,,131072,94504483,6939102
detach_from_pool,,131072,92748291,7013716
detach_from_pool,,131072,94018097,7088330
detach_from_pool,,131072,94714890,7162944
detach_from_pool,,131072,95717394,7237558
detach_from_pool,,131072,97066595,7312172
detach_from_pool,,131072,97930457,7386786
detach_from_pool,,131072,99287937,7461400
