group,function,value,sample_time_nanos,iteration_count
alloc,,16384,977621,22278
alloc,,16384,1954727,44556
alloc,,16384,2933790,66834
alloc,,16384,3912027,89112
alloc,,16384,5187202,111390
alloc,,16384,6326403,133668
alloc,,16384,6863146,155946
alloc,,16384,7828670,178224
alloc,,16384,9088974,200502
alloc,,16384,9778896,222780
alloc,,16384,10754975,245058
alloc,,16384,12027049,267336
alloc,,16384,12710147,289614
alloc,,16384,13725589,311892
alloc,,16384,14950855,334170
alloc,,16384,16413301,356448
alloc,,16384,16633104,378726
alloc,,16384,17901679,401004
alloc,,16384,18723030,423282
alloc,,16384,19750493,445560
alloc,,16384,20836531,467838
alloc,,16384,21812478,490116
alloc,,16384,22971858,512394
alloc,,16384,23787165,534672
alloc,,16384,24981263,556950
alloc,,16384,25732820,579228
alloc,,16384,26742383,601506
alloc,,16384,28029741,623784
alloc,,16384,28422481,646062
alloc,,16384,29467103,668340
alloc,,16384,30878233,690618
alloc,,16384,31302100,712896
alloc,,16384,32272635,735174
alloc,,16384,33249950,757452
alloc,,16384,34685154,779730
alloc,,16384,35222025,802008
alloc,,16384,36249558,824286
alloc,,16384,37753201,846564
alloc,,16384,38259733,868842
alloc,,16384,39263427,891120
alloc,,16384,40791081,913398
alloc,,16384,41315444,935676
alloc,,16384,42649846,957954
alloc,,16384,43051465,980232
alloc,,16384,44038826,1002510
alloc,,16384,45466902,1024788
alloc,,16384,45977538,1047066
alloc,,16384,47003147,1069344
alloc,,16384,48509992,1091622
alloc,,16384,48908828,1113900
alloc,,16384,50371107,1136178
alloc,,16384,50866719,1158456
alloc,,16384,51822190,1180734
alloc,,16384,53685380,1203012
alloc,,16384,54365926,1225290
alloc,,16384,54770272,1247568
alloc,,16384,56243230,1269846
alloc,,16384,56731712,1292124
alloc,,16384,57874006,1314402
alloc,,16384,59351335,1336680
alloc,,16384,59742320,1358958
alloc,,16384,60762025,1381236
alloc,,16384,64882015,1403514
alloc,,16384,64032596,1425792
alloc,,16384,63622216,1448070
alloc,,16384,64600011,1470348
alloc,,16384,67081259,1492626
alloc,,16384,67946129,1514904
alloc,,16384,68698001,1537182
alloc,,16384,69234199,1559460
alloc,,16384,70336582,1581738
alloc,,16384,71337176,1604016
alloc,,16384,72188221,1626294
alloc,,16384,72732383,1648572
alloc,,16384,74734692,1670850
alloc,,16384,75406708,1693128
alloc,,16384,76915775,1715406
alloc,,16384,77477860,1737684
alloc,,16384,77361049,1759962
alloc,,16384,78323877,1782240
alloc,,16384,79290894,1804518
alloc,,16384,81400910,1826796
alloc,,16384,81930654,1849074
alloc,,16384,82470646,1871352
alloc,,16384,83356276,1893630
alloc,,16384,85911128,1915908
alloc,,16384,85645936,1938186
alloc,,16384,86667754,1960464
alloc,,16384,87108616,1982742
alloc,,16384,88606419,2005020
alloc,,16384,89102297,2027298
alloc,,16384,90072462,2049576
alloc,,16384,92310880,2071854
alloc,,16384,92659939,2094132
alloc,,16384,93203384,2116410
alloc,,16384,95550943,2138688
alloc,,16384,95874583,2160966
alloc,,16384,97262851,2183244
alloc,,16384,96997996,2205522
alloc,,16384,98497236,2227800
