group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,65536,987002,74741
detach_from_pool,,65536,1973178,149482
detach_from_pool,,65536,2965500,224223
detach_from_pool,,65536,3949305,298964
detach_from_pool,,65536,4940630,373705
detach_from_pool,,65536,5930362,448446
detach_from_pool,,65536,6909994,523187
detach_from_pool,,65536,7907692,597928
detach_from_pool,,65536,8888256,672669
detach_from_pool,,65536,9869562,747410
detach_from_pool,,65536,11271757,822151
detach_from_pool,,65536,12200678,896892
detach_from_pool,,65536,12889658,971633
detach_from_pool,,65536,13824017,1046374
detach_from_pool,,65536,14802285,1121115
detach_from_pool,,65536,15828921,1195856
detach_from_pool,,65536,16940971,1270597
detach_from_pool,,65536,17850143,1345338
detach_from_pool,,65536,18903503,1420079
detach_from_pool,,65536,19837184,1494820
detach_from_pool,,65536,20770814,1569561
detach_from_pool,,65536,21757889,1644302
detach_from_pool,,65536,22743293,1719043
detach_from_pool,,65536,23749247,1793784
detach_from_pool,,65536,24799058,1868525
detach_from_pool,,65536,25701308,1943266
detach_from_pool,,65536,26662782,2018007
detach_from_pool,,65536,27656384,2092748
detach_from_pool,,65536,28639594,2167489
detach_from_pool,,65536,29644332,2242230
detach_from_pool,,65536,30694863,2316971
detach_from_pool,,65536,31643340,2391712
detach_from_pool,,65536,32629437,2466453
detach_from_pool,,65536,33590969,2541194
detach_from_pool,,65536,34567824,2615935
detach_from_pool,,65536,35611594,2690676
detach_from_pool,,65536,36572764,2765417
detach_from_pool,,65536,37541016,2840158
detach_from_pool,,65536,38530512,2914899
detach_from_pool,,65536,39516989,2989640
detach_from_pool,,65536,40475272,3064381
detach_from_pool,,65536,41459913,3139122
detach_from_pool,,65536,42456185,3213863
detach_from_pool,,65536,43458350,3288604
detach_from_pool,,65536,44539520,3363345
detach_from_pool,,65536,45467349,3438086
detach_from_pool,,65536,46945603,3512827
detach_from_pool,,65536,47833742,3587568
detach_from_pool,,65536,48469990,3662309
detach_from_pool,,65536,49390892,3737050
detach_from_pool,,65536,50460877,3811791
detach_from_pool,,65536,51465474,3886532
detach_from_pool,,65536,52505093,3961273
detach_from_pool,,65536,53398896,4036014
detach_from_pool,,65536,54446353,4110755
detach_from_pool,,65536,55411314,4185496
detach_from_pool,,65536,56371509,4260237
detach_from_pool,,65536,57536638,4334978
detach_from_pool,,65536,61264824,4409719
detach_from_pool,,65536,59439658,4484460
detach_from_pool,,65536,60671899,4559201
detach_from_pool,,65536,61564896,4633942
detach_from_pool,,65536,62751323,4708683
detach_from_pool,,65536,71754984,4783424
detach_from_pool,,65536,64984736,4858165
detach_from_pool,,65536,65542764,4932906
detach_from_pool,,65536,67511770,5007647
detach_from_pool,,65536,67324565,5082388
detach_from_pool,,65536,68435883,5157129
detach_from_pool,,65536,70042624,5231870
detach_from_pool,,65536,70328880,5306611
detach_from_pool,,65536,71334562,5381352
detach_from_pool,,65536,72315651,5456093
detach_from_pool,,65536,73068751,5530834
detach_from_pool,,65536,74238519,5605575
detach_from_pool,,65536,75075004,5680316
detach_from_pool,,65536,76128274,5755057
detach_from_pool,,65536,77031204,5829798
detach_from_pool,,65536,80556273,5904539
detach_from_pool,,65536,79458409,5979280
detach_from_pool,,65536,80065590,6054021
detach_from_pool,,65536,80959963,6128762
detach_from_pool,,65536,81959837,6203503
detach_from_pool,,65536,82926175,6278244
detach_from_pool,,65536,84123484,6352985
detach_from_pool,,65536,85285061,6427726
detach_from_pool,,65536,86018057,6502467
detach_from_pool,,65536,86985317,6577208
detach_from_pool,,65536,87944763,6651949
detach_from_pool,,65536,89172653,6726690
detach_from_pool,,65536,89888821,6801431
detach_from_pool,,65536,90903473,6876172
detach_from_pool,,65536,91968122,6950913
detach_from_pool,,65536,92964021,7025654
detach_from_pool,,65536,94215932,7100395
detach_from_pool,,65536,95037252,7175136
detach_from_pool,,65536,96164775,7249877
detach_from_pool,,65536,96911283,7324618
detach_from_pool,,65536,97877283,7399359
detach_from_pool,,65536,98861313,7474100
