group,function,value,sample_time_nanos,iteration_count
alloc,,2147483648,932357,190
alloc,,2147483648,1791032,380
alloc,,2147483648,2710448,570
alloc,,2147483648,3764665,760
alloc,,2147483648,4687566,950
alloc,,2147483648,5680242,1140
alloc,,2147483648,6599074,1330
alloc,,2147483648,7341225,1520
alloc,,2147483648,8191611,1710
alloc,,2147483648,9162543,1900
alloc,,2147483648,10354425,2090
alloc,,2147483648,11492083,2280
alloc,,2147483648,12044447,2470
alloc,,2147483648,21209381,2660
alloc,,2147483648,14562104,2850
alloc,,2147483648,14659024,3040
alloc,,2147483648,16376634,3230
alloc,,2147483648,16439281,3420
alloc,,2147483648,17482609,3610
alloc,,2147483648,21142221,3800
alloc,,2147483648,24679821,3990
alloc,,2147483648,21227218,4180
alloc,,2147483648,27511072,4370
alloc,,2147483648,25052532,4560
alloc,,2147483648,22957514,4750
alloc,,2147483648,24609292,4940
alloc,,2147483648,26007731,5130
alloc,,2147483648,25442310,5320
alloc,,2147483648,26864439,5510
alloc,,2147483648,39199698,5700
alloc,,2147483648,30352519,5890
alloc,,2147483648,30743378,6080
alloc,,2147483648,33484906,6270
alloc,,2147483648,33306641,6460
alloc,,2147483648,31751141,6650
alloc,,2147483648,37615832,6840
alloc,,2147483648,33707188,7030
alloc,,2147483648,36095916,7220
alloc,,2147483648,35765251,7410
alloc,,2147483648,41498583,7600
alloc,,2147483648,40721601,7790
alloc,,2147483648,39134509,7980
alloc,,2147483648,40025948,8170
alloc,,2147483648,48413135,8360
alloc,,2147483648,45151160,8550
alloc,,2147483648,49596286,8740
alloc,,2147483648,53888488,8930
alloc,,2147483648,44738343,9120
alloc,,2147483648,51646236,9310
alloc,,2147483648,52924953,9500
alloc,,2147483648,46996045,9690
alloc,,2147483648,50062346,9880
alloc,,2147483648,50812175,10070
alloc,,2147483648,75113395,10260
alloc,,2147483648,53527809,10450
alloc,,2147483648,59134210,10640
alloc,,2147483648,53398642,10830
alloc,,2147483648,54788300,11020
alloc,,2147483648,53752689,11210
alloc,,2147483648,64484184,11400
alloc,,2147483648,62038638,11590
alloc,,2147483648,59135454,11780
alloc,,2147483648,69194853,11970
alloc,,2147483648,61030087,12160
alloc,,2147483648,60634201,12350
alloc,,2147483648,62759485,12540
alloc,,2147483648,73660381,12730
alloc,,2147483648,63003106,12920
alloc,,2147483648,72201265,13110
alloc,,2147483648,65389871,13300
alloc,,2147483648,76355129,13490
alloc,,2147483648,73451155,13680
alloc,,2147483648,78495735,13870
alloc,,2147483648,72302854,14060
alloc,,2147483648,74470418,14250
alloc,,2147483648,74100031,14440
alloc,,2147483648,73326794,14630
alloc,,2147483648,81722295,14820
alloc,,2147483648,74080164,15010
alloc,,2147483648,82399890,15200
alloc,,2147483648,75428359,15390
alloc,,2147483648,82255735,15580
alloc,,2147483648,82644751,15770
alloc,,2147483648,77417522,15960
alloc,,2147483648,88227802,16150
alloc,,2147483648,80783059,16340
alloc,,2147483648,79604715,16530
alloc,,2147483648,84696411,16720
alloc,,2147483648,92824517,16910
alloc,,2147483648,91473403,17100
alloc,,2147483648,89231758,17290
alloc,,2147483648,89926792,17480
alloc,,2147483648,96303164,17670
alloc,,2147483648,93036978,17860
alloc,,2147483648,92310932,18050
alloc,,2147483648,92153424,18240
alloc,,2147483648,99877456,18430
alloc,,2147483648,92808184,18620
alloc,,2147483648,98768687,18810
alloc,,2147483648,98416788,19000
