group,function,value,sample_time_nanos,iteration_count
alloc,,2147483648,935924,197
alloc,,2147483648,2004238,394
alloc,,2147483648,2904041,591
alloc,,2147483648,13850504,788
alloc,,2147483648,5688540,985
alloc,,2147483648,5601093,1182
alloc,,2147483648,6566016,1379
alloc,,2147483648,8145531,1576
alloc,,2147483648,8421021,1773
alloc,,2147483648,9347242,1970
alloc,,2147483648,12945352,2167
alloc,,2147483648,11304994,2364
alloc,,2147483648,12771735,2561
alloc,,2147483648,14519057,2758
alloc,,2147483648,21519744,2955
alloc,,2147483648,17709645,3152
alloc,,2147483648,17072124,3349
alloc,,2147483648,16688329,3546
alloc,,2147483648,21077350,3743
alloc,,2147483648,18891235,3940
alloc,,2147483648,23855958,4137
alloc,,2147483648,21934127,4334
alloc,,2147483648,21653345,4531
alloc,,2147483648,22266938,4728
alloc,,2147483648,24513054,4925
alloc,,2147483648,24214641,5122
alloc,,2147483648,32052800,5319
alloc,,2147483648,26964413,5516
alloc,,2147483648,27201562,5713
alloc,,2147483648,27912457,5910
alloc,,2147483648,28848532,6107
alloc,,2147483648,31877769,6304
alloc,,2147483648,39520615,6501
alloc,,2147483648,33070038,6698
alloc,,2147483648,34293445,6895
alloc,,2147483648,33717095,7092
alloc,,2147483648,39627798,7289
alloc,,2147483648,35989729,7486
alloc,,2147483648,36601111,7683
alloc,,2147483648,39326579,7880
alloc,,2147483648,38304501,8077
alloc,,2147483648,39048658,8274
alloc,,2147483648,45383329,8471
alloc,,2147483648,51882814,8668
alloc,,2147483648,42053096,8865
alloc,,2147483648,47106027,9062
alloc,,2147483648,47043674,9259
alloc,,2147483648,44731936,9456
alloc,,2147483648,46654393,9653
alloc,,2147483648,54929451,9850
alloc,,2147483648,48115593,10047
alloc,,2147483648,50453895,10244
alloc,,2147483648,49200289,10441
alloc,,2147483648,59900910,10638
alloc,,2147483648,55086645,10835
alloc,,2147483648,53309718,11032
alloc,,2147483648,59185321,11229
alloc,,2147483648,55774292,11426
alloc,,2147483648,58706832,11623
alloc,,2147483648,55859252,11820
alloc,,2147483648,58400545,12017
alloc,,2147483648,68988093,12214
alloc,,2147483648,62889742,12411
alloc,,2147483648,61721053,12608
alloc,,2147483648,65972574,12805
alloc,,2147483648,67292589,13002
alloc,,2147483648,64843059,13199
alloc,,2147483648,67230931,13396
alloc,,2147483648,64772631,13593
alloc,,2147483648,80845454,13790
alloc,,2147483648,67011790,13987
alloc,,2147483648,70849178,14184
alloc,,2147483648,76145217,14381
alloc,,2147483648,74066335,14578
alloc,,2147483648,70328539,14775
alloc,,2147483648,80831112,14972
alloc,,2147483648,76161330,15169
alloc,,2147483648,75351845,15366
alloc,,2147483648,77990081,15563
alloc,,2147483648,80038851,15760
alloc,,2147483648,76264062,15957
alloc,,2147483648,80030580,16154
alloc,,2147483648,86939025,16351
alloc,,2147483648,81315930,16548
alloc,,2147483648,84958273,16745
alloc,,2147483648,83814599,16942
alloc,,2147483648,81469840,17139
alloc,,2147483648,87582788,17336
alloc,,2147483648,94575894,17533
alloc,,2147483648,84201968,17730
alloc,,2147483648,84556423,17927
alloc,,2147483648,100088133,18124
alloc,,2147483648,87001056,18321
alloc,,2147483648,100367600,18518
alloc,,2147483648,90905124,18715
alloc,,2147483648,91828795,18912
alloc,,2147483648,99422925,19109
alloc,,2147483648,96534572,19306
alloc,,2147483648,94611958,19503
alloc,,2147483648,102636013,19700
