group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,268435456,,,1001483.0,ns,242
alloc,,268435456,,,1905724.0,ns,484
alloc,,268435456,,,2904275.0,ns,726
alloc,,268435456,,,3863246.0,ns,968
alloc,,268435456,,,4853650.0,ns,1210
alloc,,268435456,,,5984816.0,ns,1452
alloc,,268435456,,,7041552.0,ns,1694
alloc,,268435456,,,8846987.0,ns,1936
alloc,,268435456,,,8775063.0,ns,2178
alloc,,268435456,,,10547612.0,ns,2420
alloc,,268435456,,,11251337.0,ns,2662
alloc,,268435456,,,11584954.0,ns,2904
alloc,,268435456,,,12737913.0,ns,3146
alloc,,268435456,,,14845216.0,ns,3388
alloc,,268435456,,,14680994.0,ns,3630
alloc,,268435456,,,16489418.0,ns,3872
alloc,,268435456,,,16612875.0,ns,4114
alloc,,268435456,,,18830360.0,ns,4356
alloc,,268435456,,,19879013.0,ns,4598
alloc,,268435456,,,19550458.0,ns,4840
alloc,,268435456,,,21506209.0,ns,5082
alloc,,268435456,,,22431558.0,ns,5324
alloc,,268435456,,,22535303.0,ns,5566
alloc,,268435456,,,24575505.0,ns,5808
alloc,,268435456,,,25739507.0,ns,6050
alloc,,268435456,,,25268504.0,ns,6292
alloc,,268435456,,,27617092.0,ns,6534
alloc,,268435456,,,28880266.0,ns,6776
alloc,,268435456,,,29728261.0,ns,7018
alloc,,268435456,,,31028607.0,ns,7260
alloc,,268435456,,,30724667.0,ns,7502
alloc,,268435456,,,31604940.0,ns,7744
alloc,,268435456,,,32543994.0,ns,7986
alloc,,268435456,,,33198115.0,ns,8228
alloc,,268435456,,,34354762.0,ns,8470
alloc,,268435456,,,35345072.0,ns,8712
alloc,,268435456,,,36344954.0,ns,8954
alloc,,268435456,,,37542303.0,ns,9196
alloc,,268435456,,,38409916.0,ns,9438
alloc,,268435456,,,38938435.0,ns,9680
alloc,,268435456,,,40480103.0,ns,9922
alloc,,268435456,,,41008843.0,ns,10164
alloc,,268435456,,,42029525.0,ns,10406
alloc,,268435456,,,43141279.0,ns,10648
alloc,,268435456,,,44596345.0,ns,10890
alloc,,268435456,,,45491176.0,ns,11132
alloc,,268435456,,,45983656.0,ns,11374
alloc,,268435456,,,47137569.0,ns,11616
alloc,,268435456,,,48414018.0,ns,11858
alloc,,268435456,,,49187891.0,ns,12100
alloc,,268435456,,,50528586.0,ns,12342
alloc,,268435456,,,51705401.0,ns,12584
alloc,,268435456,,,52272342.0,ns,12826
alloc,,268435456,,,53427057.0,ns,13068
alloc,,268435456,,,54292536.0,ns,13310
alloc,,268435456,,,55302217.0,ns,13552
alloc,,268435456,,,56688719.0,ns,13794
alloc,,268435456,,,57607757.0,ns,14036
alloc,,268435456,,,57958439.0,ns,14278
alloc,,268435456,,,58962996.0,ns,14520
alloc,,268435456,,,60021261.0,ns,14762
alloc,,268435456,,,61742200.0,ns,15004
alloc,,268435456,,,61710041.0,ns,15246
alloc,,268435456,,,62854713.0,ns,15488
alloc,,268435456,,,64540156.0,ns,15730
alloc,,268435456,,,65627333.0,ns,15972
alloc,,268435456,,,66438593.0,ns,16214
alloc,,268435456,,,67545966.0,ns,16456
alloc,,268435456,,,67797263.0,ns,16698
alloc,,268435456,,,69970050.0,ns,16940
alloc,,268435456,,,70704340.0,ns,17182
alloc,,268435456,,,70721157.0,ns,17424
alloc,,268435456,,,71812627.0,ns,17666
alloc,,268435456,,,73490449.0,ns,17908
alloc,,268435456,,,77144791.0,ns,18150
alloc,,268435456,,,75447018.0,ns,18392
alloc,,268435456,,,76039178.0,ns,18634
alloc,,268435456,,,80809024.0,ns,18876
alloc,,268435456,,,79003259.0,ns,19118
alloc,,268435456,,,79771590.0,ns,19360
alloc,,268435456,,,81613463.0,ns,19602
alloc,,268435456,,,83232606.0,ns,19844
alloc,,268435456,,,82970728.0,ns,20086
alloc,,268435456,,,86349264.0,ns,20328
alloc,,268435456,,,84868729.0,ns,20570
alloc,,268435456,,,85467699.0,ns,20812
alloc,,268435456,,,85499643.0,ns,21054
alloc,,268435456,,,86794550.0,ns,21296
alloc,,268435456,,,88073909.0,ns,21538
alloc,,268435456,,,88491376.0,ns,21780
alloc,,268435456,,,89879511.0,ns,22022
alloc,,268435456,,,94126443.0,ns,22264
alloc,,268435456,,,94447577.0,ns,22506
alloc,,268435456,,,93361421.0,ns,22748
alloc,,268435456,,,95215269.0,ns,22990
alloc,,268435456,,,95258397.0,ns,23232
alloc,,268435456,,,97545427.0,ns,23474
alloc,,268435456,,,97383142.0,ns,23716
alloc,,268435456,,,100235953.0,ns,23958
alloc,,268435456,,,100412810.0,ns,24200
