group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
detach_from_pool,,131072,,,971218.0,ns,38721
detach_from_pool,,131072,,,1944933.0,ns,77442
detach_from_pool,,131072,,,2923722.0,ns,116163
detach_from_pool,,131072,,,3902985.0,ns,154884
detach_from_pool,,131072,,,4871915.0,ns,193605
detach_from_pool,,131072,,,5853923.0,ns,232326
detach_from_pool,,131072,,,6849974.0,ns,271047
detach_from_pool,,131072,,,7789012.0,ns,309768
detach_from_pool,,131072,,,8802550.0,ns,348489
detach_from_pool,,131072,,,9748664.0,ns,387210
detach_from_pool,,131072,,,10789400.0,ns,425931
detach_from_pool,,131072,,,11706180.0,ns,464652
detach_from_pool,,131072,,,12663104.0,ns,503373
detach_from_pool,,131072,,,13674774.0,ns,542094
detach_from_pool,,131072,,,14762987.0,ns,580815
detach_from_pool,,131072,,,15684287.0,ns,619536
detach_from_pool,,131072,,,16559977.0,ns,658257
detach_from_pool,,131072,,,17672297.0,ns,696978
detach_from_pool,,131072,,,18546305.0,ns,735699
detach_from_pool,,131072,,,19545187.0,ns,774420
detach_from_pool,,131072,,,20592473.0,ns,813141
detach_from_pool,,131072,,,21438512.0,ns,851862
detach_from_pool,,131072,,,23136896.0,ns,890583
detach_from_pool,,131072,,,23582711.0,ns,929304
detach_from_pool,,131072,,,24405974.0,ns,968025
detach_from_pool,,131072,,,25539281.0,ns,1006746
detach_from_pool,,131072,,,26279242.0,ns,1045467
detach_from_pool,,131072,,,27605199.0,ns,1084188
detach_from_pool,,131072,,,28288412.0,ns,1122909
detach_from_pool,,131072,,,29511006.0,ns,1161630
detach_from_pool,,131072,,,30084342.0,ns,1200351
detach_from_pool,,131072,,,31300004.0,ns,1239072
detach_from_pool,,131072,,,32181457.0,ns,1277793
detach_from_pool,,131072,,,33265406.0,ns,1316514
detach_from_pool,,131072,,,34047138.0,ns,1355235
detach_from_pool,,131072,,,35299035.0,ns,1393956
detach_from_pool,,131072,,,36078604.0,ns,1432677
detach_from_pool,,131072,,,38385329.0,ns,1471398
detach_from_pool,,131072,,,38847833.0,ns,1510119
detach_from_pool,,131072,,,39281612.0,ns,1548840
detach_from_pool,,131072,,,40965533.0,ns,1587561
detach_from_pool,,131072,,,41190975.0,ns,1626282
detach_from_pool,,131072,,,42047223.0,ns,1665003
detach_from_pool,,131072,,,43533544.0,ns,1703724
detach_from_pool,,131072,,,44082761.0,ns,1742445
detach_from_pool,,131072,,,44695387.0,ns,1781166
detach_from_pool,,131072,,,45425984.0,ns,1819887
detach_from_pool,,131072,,,47484633.0,ns,1858608
detach_from_pool,,131072,,,49679237.0,ns,1897329
detach_from_pool,,131072,,,49210347.0,ns,1936050
detach_from_pool,,131072,,,49719078.0,ns,1974771
detach_from_pool,,131072,,,51057364.0,ns,2013492
detach_from_pool,,131072,,,51920947.0,ns,2052213
detach_from_pool,,131072,,,54191504.0,ns,2090934
detach_from_pool,,131072,,,53161983.0,ns,2129655
detach_from_pool,,131072,,,54538650.0,ns,2168376
detach_from_pool,,131072,,,55617101.0,ns,2207097
detach_from_pool,,131072,,,56279949.0,ns,2245818
detach_from_pool,,131072,,,57609915.0,ns,2284539
detach_from_pool,,131072,,,58808822.0,ns,2323260
detach_from_pool,,131072,,,59852092.0,ns,2361981
detach_from_pool,,131072,,,60748645.0,ns,2400702
detach_from_pool,,131072,,,62038629.0,ns,2439423
detach_from_pool,,131072,,,62593408.0,ns,2478144
detach_from_pool,,131072,,,63992268.0,ns,2516865
detach_from_pool,,131072,,,65968656.0,ns,2555586
detach_from_pool,,131072,,,66244837.0,ns,2594307
detach_from_pool,,131072,,,69965873.0,ns,2633028
detach_from_pool,,131072,,,68125634.0,ns,2671749
detach_from_pool,,131072,,,68314077.0,ns,2710470
detach_from_pool,,131072,,,68923394.0,ns,2749191
detach_from_pool,,131072,,,71008556.0,ns,2787912
detach_from_pool,,131072,,,72673240.0,ns,2826633
detach_from_pool,,131072,,,72769490.0,ns,2865354
detach_from_pool,,131072,,,73924004.0,ns,2904075
detach_from_pool,,131072,,,75418985.0,ns,2942796
detach_from_pool,,131072,,,76179173.0,ns,2981517
detach_from_pool,,131072,,,78361760.0,ns,3020238
detach_from_pool,,131072,,,77211373.0,ns,3058959
detach_from_pool,,131072,,,78129131.0,ns,3097680
detach_from_pool,,131072,,,79009865.0,ns,3136401
detach_from_pool,,131072,,,80942774.0,ns,3175122
detach_from_pool,,131072,,,81528646.0,ns,3213843
detach_from_pool,,131072,,,83266202.0,ns,3252564
detach_from_pool,,131072,,,83800870.0,ns,3291285
detach_from_pool,,131072,,,83917282.0,ns,3330006
detach_from_pool,,131072,,,85976556.0,ns,3368727
detach_from_pool,,131072,,,85318251.0,ns,3407448
detach_from_pool,,131072,,,86573675.0,ns,3446169
detach_from_pool,,131072,,,89725756.0,ns,3484890
detach_from_pool,,131072,,,88658408.0,ns,3523611
detach_from_pool,,131072,,,91756575.0,ns,3562332
detach_from_pool,,131072,,,90543950.0,ns,3601053
detach_from_pool,,131072,,,92084854.0,ns,3639774
detach_from_pool,,131072,,,100129077.0,ns,3678495
detach_from_pool,,131072,,,95729308.0,ns,3717216
detach_from_pool,,131072,,,95664479.0,ns,3755937
detach_from_pool,,131072,,,97010226.0,ns,3794658
detach_from_pool,,131072,,,98661968.0,ns,3833379
detach_from_pool,,131072,,,97955770.0,ns,3872100
