group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,16384,989238,74160
detach_from_pool,,16384,1957891,148320
detach_from_pool,,16384,2941276,222480
detach_from_pool,,16384,3923539,296640
detach_from_pool,,16384,4900644,370800
detach_from_pool,,16384,5877970,444960
detach_from_pool,,16384,6863451,519120
detach_from_pool,,16384,7835186,593280
detach_from_pool,,16384,8830146,667440
detach_from_pool,,16384,9792972,741600
detach_from_pool,,16384,10788229,815760
detach_from_pool,,16384,11771941,889920
detach_from_pool,,16384,14696520,964080
detach_from_pool,,16384,16018810,1038240
detach_from_pool,,16384,15905276,1112400
detach_from_pool,,16384,15673353,1186560
detach_from_pool,,16384,16755549,1260720
detach_from_pool,,16384,17679838,1334880
detach_from_pool,,16384,18618888,1409040
detach_from_pool,,16384,19589482,1483200
detach_from_pool,,16384,20793779,1557360
detach_from_pool,,16384,21542222,1631520
detach_from_pool,,16384,22522895,1705680
detach_from_pool,,16384,23503772,1779840
detach_from_pool,,16384,24539186,1854000
detach_from_pool,,16384,25484590,1928160
detach_from_pool,,16384,26440650,2002320
detach_from_pool,,16384,27419786,2076480
detach_from_pool,,16384,28492699,2150640
detach_from_pool,,16384,29501299,2224800
detach_from_pool,,16384,30391624,2298960
detach_from_pool,,16384,31345312,2373120
detach_from_pool,,16384,32362727,2447280
detach_from_pool,,16384,35471235,2521440
detach_from_pool,,16384,34318610,2595600
detach_from_pool,,16384,35269540,2669760
detach_from_pool,,16384,37618107,2743920
detach_from_pool,,16384,37469884,2818080
detach_from_pool,,16384,38402511,2892240
detach_from_pool,,16384,39674411,2966400
detach_from_pool,,16384,40183620,3040560
detach_from_pool,,16384,41146398,3114720
detach_from_pool,,16384,42818932,3188880
detach_from_pool,,16384,44030908,3263040
detach_from_pool,,16384,45457322,3337200
detach_from_pool,,16384,45062315,3411360
detach_from_pool,,16384,46024884,3485520
detach_from_pool,,16384,47166499,3559680
detach_from_pool,,16384,48042368,3633840
detach_from_pool,,16384,49106085,3708000
detach_from_pool,,16384,50021331,3782160
detach_from_pool,,16384,52020766,3856320
detach_from_pool,,16384,53584084,3930480
detach_from_pool,,16384,54289183,4004640
detach_from_pool,,16384,54142890,4078800
detach_from_pool,,16384,56182270,4152960
detach_from_pool,,16384,57138628,4227120
detach_from_pool,,16384,58326479,4301280
detach_from_pool,,16384,57972886,4375440
detach_from_pool,,16384,60397141,4449600
detach_from_pool,,16384,59802902,4523760
detach_from_pool,,16384,60746467,4597920
detach_from_pool,,16384,61811682,4672080
detach_from_pool,,16384,62815622,4746240
detach_from_pool,,16384,63661500,4820400
detach_from_pool,,16384,64815088,4894560
detach_from_pool,,16384,65962164,4968720
detach_from_pool,,16384,66850009,5042880
detach_from_pool,,16384,69399334,5117040
detach_from_pool,,16384,68950273,5191200
detach_from_pool,,16384,70321637,5265360
detach_from_pool,,16384,72007900,5339520
detach_from_pool,,16384,71916914,5413680
detach_from_pool,,16384,72593741,5487840
detach_from_pool,,16384,75683624,5562000
detach_from_pool,,16384,74564628,5636160
detach_from_pool,,16384,75442884,5710320
detach_from_pool,,16384,76379676,5784480
detach_from_pool,,16384,77520460,5858640
detach_from_pool,,16384,78400500,5932800
detach_from_pool,,16384,79454084,6006960
detach_from_pool,,16384,80336481,6081120
detach_from_pool,,16384,81287757,6155280
detach_from_pool,,16384,82437543,6229440
detach_from_pool,,16384,83284115,6303600
detach_from_pool,,16384,84347494,6377760
detach_from_pool,,16384,85402351,6451920
detach_from_pool,,16384,86542777,6526080
detach_from_pool,,16384,87152140,6600240
detach_from_pool,,16384,88147096,6674400
detach_from_pool,,16384,89355580,6748560
detach_from_pool,,16384,90510949,6822720
detach_from_pool,,16384,91226022,6896880
detach_from_pool,,16384,92071592,6971040
detach_from_pool,,16384,93165775,7045200
detach_from_pool,,16384,94171256,7119360
detach_from_pool,,16384,95192413,7193520
detach_from_pool,,16384,96192614,7267680
detach_from_pool,,16384,97143345,7341840
detach_from_pool,,16384,97939658,7416000
