group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,33554432,,,981443.0,ns,263
alloc,,33554432,,,1914339.0,ns,526
alloc,,33554432,,,3302702.0,ns,789
alloc,,33554432,,,3848864.0,ns,1052
alloc,,33554432,,,4861071.0,ns,1315
alloc,,33554432,,,6300286.0,ns,1578
alloc,,33554432,,,7082054.0,ns,1841
alloc,,33554432,,,7910909.0,ns,2104
alloc,,33554432,,,9183558.0,ns,2367
alloc,,33554432,,,9810416.0,ns,2630
alloc,,33554432,,,10893912.0,ns,2893
alloc,,33554432,,,12085930.0,ns,3156
alloc,,33554432,,,13013615.0,ns,3419
alloc,,33554432,,,13995625.0,ns,3682
alloc,,33554432,,,14940037.0,ns,3945
alloc,,33554432,,,15776319.0,ns,4208
alloc,,33554432,,,16790205.0,ns,4471
alloc,,33554432,,,17745286.0,ns,4734
alloc,,33554432,,,18757078.0,ns,4997
alloc,,33554432,,,19579149.0,ns,5260
alloc,,33554432,,,20769101.0,ns,5523
alloc,,33554432,,,22683917.0,ns,5786
alloc,,33554432,,,23462211.0,ns,6049
alloc,,33554432,,,23547534.0,ns,6312
alloc,,33554432,,,25051483.0,ns,6575
alloc,,33554432,,,25705981.0,ns,6838
alloc,,33554432,,,26915684.0,ns,7101
alloc,,33554432,,,27292407.0,ns,7364
alloc,,33554432,,,28276623.0,ns,7627
alloc,,33554432,,,29386801.0,ns,7890
alloc,,33554432,,,30481809.0,ns,8153
alloc,,33554432,,,32694296.0,ns,8416
alloc,,33554432,,,34391613.0,ns,8679
alloc,,33554432,,,34136953.0,ns,8942
alloc,,33554432,,,34373420.0,ns,9205
alloc,,33554432,,,35808914.0,ns,9468
alloc,,33554432,,,36982784.0,ns,9731
alloc,,33554432,,,37653439.0,ns,9994
alloc,,33554432,,,39136277.0,ns,10257
alloc,,33554432,,,39584713.0,ns,10520
alloc,,33554432,,,40282687.0,ns,10783
alloc,,33554432,,,41004807.0,ns,11046
alloc,,33554432,,,42812923.0,ns,11309
alloc,,33554432,,,43549651.0,ns,11572
alloc,,33554432,,,44062929.0,ns,11835
alloc,,33554432,,,45013270.0,ns,12098
alloc,,33554432,,,46931232.0,ns,12361
alloc,,33554432,,,46700890.0,ns,12624
alloc,,33554432,,,48266003.0,ns,12887
alloc,,33554432,,,50989291.0,ns,13150
alloc,,33554432,,,51140853.0,ns,13413
alloc,,33554432,,,51431935.0,ns,13676
alloc,,33554432,,,52340978.0,ns,13939
alloc,,33554432,,,52616501.0,ns,14202
alloc,,33554432,,,53680701.0,ns,14465
alloc,,33554432,,,55237671.0,ns,14728
alloc,,33554432,,,57055959.0,ns,14991
alloc,,33554432,,,59499765.0,ns,15254
alloc,,33554432,,,58669307.0,ns,15517
alloc,,33554432,,,58975758.0,ns,15780
alloc,,33554432,,,60529070.0,ns,16043
alloc,,33554432,,,61600167.0,ns,16306
alloc,,33554432,,,61884838.0,ns,16569
alloc,,33554432,,,62529857.0,ns,16832
alloc,,33554432,,,63527683.0,ns,17095
alloc,,33554432,,,65588780.0,ns,17358
alloc,,33554432,,,65527228.0,ns,17621
alloc,,33554432,,,66302862.0,ns,17884
alloc,,33554432,,,67922582.0,ns,18147
alloc,,33554432,,,69468964.0,ns,18410
alloc,,33554432,,,69913089.0,ns,18673
alloc,,33554432,,,70421841.0,ns,18936
alloc,,33554432,,,72919352.0,ns,19199
alloc,,33554432,,,73473351.0,ns,19462
alloc,,33554432,,,73906616.0,ns,19725
alloc,,33554432,,,75356547.0,ns,19988
alloc,,33554432,,,76785717.0,ns,20251
alloc,,33554432,,,76906681.0,ns,20514
alloc,,33554432,,,78282923.0,ns,20777
alloc,,33554432,,,79858906.0,ns,21040
alloc,,33554432,,,79973280.0,ns,21303
alloc,,33554432,,,82016640.0,ns,21566
alloc,,33554432,,,82336528.0,ns,21829
alloc,,33554432,,,83876554.0,ns,22092
alloc,,33554432,,,85323433.0,ns,22355
alloc,,33554432,,,85572718.0,ns,22618
alloc,,33554432,,,86586340.0,ns,22881
alloc,,33554432,,,86560468.0,ns,23144
alloc,,33554432,,,88469661.0,ns,23407
alloc,,33554432,,,88225886.0,ns,23670
alloc,,33554432,,,90198715.0,ns,23933
alloc,,33554432,,,90706909.0,ns,24196
alloc,,33554432,,,92047506.0,ns,24459
alloc,,33554432,,,94309054.0,ns,24722
alloc,,33554432,,,92967906.0,ns,24985
alloc,,33554432,,,95082520.0,ns,25248
alloc,,33554432,,,94969790.0,ns,25511
alloc,,33554432,,,97665107.0,ns,25774
alloc,,33554432,,,98018987.0,ns,26037
alloc,,33554432,,,100007433.0,ns,26300
