group,function,value,sample_time_nanos,iteration_count
alloc,,524288,993802,29700
alloc,,524288,1983235,59400
alloc,,524288,2961924,89100
alloc,,524288,3947916,118800
alloc,,524288,5101107,148500
alloc,,524288,5919612,178200
alloc,,524288,6905240,207900
alloc,,524288,7897452,237600
alloc,,524288,8880971,267300
alloc,,524288,9870688,297000
alloc,,524288,10939997,326700
alloc,,524288,11840469,356400
alloc,,524288,12823751,386100
alloc,,524288,13822529,415800
alloc,,524288,14813220,445500
alloc,,524288,15848847,475200
alloc,,524288,16770275,504900
alloc,,524288,17938396,534600
alloc,,524288,18761011,564300
alloc,,524288,19735871,594000
alloc,,524288,20968842,623700
alloc,,524288,21738846,653400
alloc,,524288,22772478,683100
alloc,,524288,23697978,712800
alloc,,524288,24680302,742500
alloc,,524288,25652351,772200
alloc,,524288,26674439,801900
alloc,,524288,27626269,831600
alloc,,524288,28627754,861300
alloc,,524288,29604939,891000
alloc,,524288,30876952,920700
alloc,,524288,31593195,950400
alloc,,524288,32559636,980100
alloc,,524288,33576791,1009800
alloc,,524288,34789781,1039500
alloc,,524288,35584801,1069200
alloc,,524288,36599350,1098900
alloc,,524288,37736761,1128600
alloc,,524288,43900963,1158300
alloc,,524288,39702055,1188000
alloc,,524288,40546988,1217700
alloc,,524288,41833710,1247400
alloc,,524288,42671844,1277100
alloc,,524288,43415894,1306800
alloc,,524288,44388571,1336500
alloc,,524288,45373279,1366200
alloc,,524288,46367215,1395900
alloc,,524288,47927354,1425600
alloc,,524288,48397872,1455300
alloc,,524288,49318771,1485000
alloc,,524288,50326736,1514700
alloc,,524288,51302889,1544400
alloc,,524288,52519387,1574100
alloc,,524288,53372547,1603800
alloc,,524288,54268813,1633500
alloc,,524288,55237550,1663200
alloc,,524288,56764612,1692900
alloc,,524288,57268067,1722600
alloc,,524288,58202046,1752300
alloc,,524288,59201271,1782000
alloc,,524288,60407191,1811700
alloc,,524288,61182131,1841400
alloc,,524288,62147612,1871100
alloc,,524288,63142363,1900800
alloc,,524288,64406672,1930500
alloc,,524288,65144674,1960200
alloc,,524288,66091240,1989900
alloc,,524288,67234894,2019600
alloc,,524288,68319373,2049300
alloc,,524288,69148766,2079000
alloc,,524288,70039101,2108700
alloc,,524288,71509756,2138400
alloc,,524288,72081486,2168100
alloc,,524288,74251777,2197800
alloc,,524288,74383124,2227500
alloc,,524288,75400640,2257200
alloc,,524288,75987910,2286900
alloc,,524288,77194039,2316600
alloc,,524288,78003777,2346300
alloc,,524288,78938846,2376000
alloc,,524288,80399914,2405700
alloc,,524288,80957935,2435400
alloc,,524288,82661623,2465100
alloc,,524288,83415683,2494800
alloc,,524288,84119670,2524500
alloc,,524288,84887812,2554200
alloc,,524288,86081688,2583900
alloc,,524288,86842709,2613600
alloc,,524288,87794069,2643300
alloc,,524288,89832108,2673000
alloc,,524288,89848060,2702700
alloc,,524288,91092789,2732400
alloc,,524288,91775782,2762100
alloc,,524288,92748807,2791800
alloc,,524288,94140609,2821500
alloc,,524288,94963901,2851200
alloc,,524288,95908456,2880900
alloc,,524288,96728699,2910600
alloc,,524288,97800397,2940300
alloc,,524288,98777681,2970000
