group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,3221225472,981008,72563
detach_from_pool,,3221225472,1962152,145126
detach_from_pool,,3221225472,2945925,217689
detach_from_pool,,3221225472,3944561,290252
detach_from_pool,,3221225472,4903684,362815
detach_from_pool,,3221225472,5926742,435378
detach_from_pool,,3221225472,6860772,507941
detach_from_pool,,3221225472,7857202,580504
detach_from_pool,,3221225472,8845188,653067
detach_from_pool,,3221225472,10038361,725630
detach_from_pool,,3221225472,10824534,798193
detach_from_pool,,3221225472,11785116,870756
detach_from_pool,,3221225472,12802510,943319
detach_from_pool,,3221225472,13753775,1015882
detach_from_pool,,3221225472,14816845,1088445
detach_from_pool,,3221225472,15745504,1161008
detach_from_pool,,3221225472,16733279,1233571
detach_from_pool,,3221225472,17715117,1306134
detach_from_pool,,3221225472,18645063,1378697
detach_from_pool,,3221225472,19677620,1451260
detach_from_pool,,3221225472,20640566,1523823
detach_from_pool,,3221225472,21643227,1596386
detach_from_pool,,3221225472,22641003,1668949
detach_from_pool,,3221225472,23621549,1741512
detach_from_pool,,3221225472,24554446,1814075
detach_from_pool,,3221225472,25591627,1886638
detach_from_pool,,3221225472,26528813,1959201
detach_from_pool,,3221225472,27543927,2031764
detach_from_pool,,3221225472,29038699,2104327
detach_from_pool,,3221225472,29529295,2176890
detach_from_pool,,3221225472,30471596,2249453
detach_from_pool,,3221225472,31465884,2322016
detach_from_pool,,3221225472,32441680,2394579
detach_from_pool,,3221225472,33438717,2467142
detach_from_pool,,3221225472,34467214,2539705
detach_from_pool,,3221225472,35523136,2612268
detach_from_pool,,3221225472,36374395,2684831
detach_from_pool,,3221225472,37408355,2757394
detach_from_pool,,3221225472,38777746,2829957
detach_from_pool,,3221225472,39347873,2902520
detach_from_pool,,3221225472,40294858,2975083
detach_from_pool,,3221225472,41331451,3047646
detach_from_pool,,3221225472,42496080,3120209
detach_from_pool,,3221225472,43241817,3192772
detach_from_pool,,3221225472,44331492,3265335
detach_from_pool,,3221225472,45339992,3337898
detach_from_pool,,3221225472,46309418,3410461
detach_from_pool,,3221225472,47225198,3483024
detach_from_pool,,3221225472,48521339,3555587
detach_from_pool,,3221225472,49421356,3628150
detach_from_pool,,3221225472,50831075,3700713
detach_from_pool,,3221225472,51441937,3773276
detach_from_pool,,3221225472,52704348,3845839
detach_from_pool,,3221225472,53424394,3918402
detach_from_pool,,3221225472,54497567,3990965
detach_from_pool,,3221225472,55296855,4063528
detach_from_pool,,3221225472,56517332,4136091
detach_from_pool,,3221225472,57222425,4208654
detach_from_pool,,3221225472,58142576,4281217
detach_from_pool,,3221225472,59024610,4353780
detach_from_pool,,3221225472,60104428,4426343
detach_from_pool,,3221225472,61030171,4498906
detach_from_pool,,3221225472,62561702,4571469
detach_from_pool,,3221225472,63134901,4644032
detach_from_pool,,3221225472,64631456,4716595
detach_from_pool,,3221225472,65501593,4789158
detach_from_pool,,3221225472,66099227,4861721
detach_from_pool,,3221225472,67658355,4934284
detach_from_pool,,3221225472,68033965,5006847
detach_from_pool,,3221225472,69064048,5079410
detach_from_pool,,3221225472,70047219,5151973
detach_from_pool,,3221225472,71051654,5224536
detach_from_pool,,3221225472,72095212,5297099
detach_from_pool,,3221225472,73419814,5369662
detach_from_pool,,3221225472,73898213,5442225
detach_from_pool,,3221225472,75071503,5514788
detach_from_pool,,3221225472,76559374,5587351
detach_from_pool,,3221225472,76964650,5659914
detach_from_pool,,3221225472,77852021,5732477
detach_from_pool,,3221225472,78736146,5805040
detach_from_pool,,3221225472,79784246,5877603
detach_from_pool,,3221225472,80748392,5950166
detach_from_pool,,3221225472,81722153,6022729
detach_from_pool,,3221225472,82777193,6095292
detach_from_pool,,3221225472,83665677,6167855
detach_from_pool,,3221225472,84947061,6240418
detach_from_pool,,3221225472,85776144,6312981
detach_from_pool,,3221225472,86823111,6385544
detach_from_pool,,3221225472,87755034,6458107
detach_from_pool,,3221225472,88638187,6530670
detach_from_pool,,3221225472,90124688,6603233
detach_from_pool,,3221225472,90773848,6675796
detach_from_pool,,3221225472,91457454,6748359
detach_from_pool,,3221225472,93168247,6820922
detach_from_pool,,3221225472,94180439,6893485
detach_from_pool,,3221225472,95017424,6966048
detach_from_pool,,3221225472,95685878,7038611
detach_from_pool,,3221225472,98265787,7111174
detach_from_pool,,3221225472,98313124,7183737
detach_from_pool,,3221225472,99013927,7256300
