group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,33554432,1080835,71350
detach_from_pool,,33554432,2214464,142700
detach_from_pool,,33554432,2965294,214050
detach_from_pool,,33554432,3941768,285400
detach_from_pool,,33554432,4929133,356750
detach_from_pool,,33554432,5951654,428100
detach_from_pool,,33554432,6899929,499450
detach_from_pool,,33554432,7966800,570800
detach_from_pool,,33554432,8897692,642150
detach_from_pool,,33554432,9977234,713500
detach_from_pool,,33554432,10909990,784850
detach_from_pool,,33554432,12057814,856200
detach_from_pool,,33554432,12876155,927550
detach_from_pool,,33554432,13854727,998900
detach_from_pool,,33554432,14910536,1070250
detach_from_pool,,33554432,15878572,1141600
detach_from_pool,,33554432,16892987,1212950
detach_from_pool,,33554432,17954416,1284300
detach_from_pool,,33554432,18794305,1355650
detach_from_pool,,33554432,21806643,1427000
detach_from_pool,,33554432,24803967,1498350
detach_from_pool,,33554432,21995929,1569700
detach_from_pool,,33554432,22736936,1641050
detach_from_pool,,33554432,23786826,1712400
detach_from_pool,,33554432,25063704,1783750
detach_from_pool,,33554432,25817574,1855100
detach_from_pool,,33554432,26745982,1926450
detach_from_pool,,33554432,27711390,1997800
detach_from_pool,,33554432,29051173,2069150
detach_from_pool,,33554432,29665334,2140500
detach_from_pool,,33554432,30658443,2211850
detach_from_pool,,33554432,31642448,2283200
detach_from_pool,,33554432,32913920,2354550
detach_from_pool,,33554432,34018625,2425900
detach_from_pool,,33554432,34588327,2497250
detach_from_pool,,33554432,35582218,2568600
detach_from_pool,,33554432,36508206,2639950
detach_from_pool,,33554432,37454022,2711300
detach_from_pool,,33554432,40047244,2782650
detach_from_pool,,33554432,39609908,2854000
detach_from_pool,,33554432,40569218,2925350
detach_from_pool,,33554432,41718045,2996700
detach_from_pool,,33554432,42765475,3068050
detach_from_pool,,33554432,43509177,3139400
detach_from_pool,,33554432,44722338,3210750
detach_from_pool,,33554432,45435021,3282100
detach_from_pool,,33554432,46612035,3353450
detach_from_pool,,33554432,47434282,3424800
detach_from_pool,,33554432,48810958,3496150
detach_from_pool,,33554432,49516000,3567500
detach_from_pool,,33554432,50991091,3638850
detach_from_pool,,33554432,51487441,3710200
detach_from_pool,,33554432,53249877,3781550
detach_from_pool,,33554432,54422406,3852900
detach_from_pool,,33554432,54319865,3924250
detach_from_pool,,33554432,55211558,3995600
detach_from_pool,,33554432,56376317,4066950
detach_from_pool,,33554432,57651750,4138300
detach_from_pool,,33554432,58941526,4209650
detach_from_pool,,33554432,59858492,4281000
detach_from_pool,,33554432,60833850,4352350
detach_from_pool,,33554432,61308096,4423700
detach_from_pool,,33554432,62390220,4495050
detach_from_pool,,33554432,63361535,4566400
detach_from_pool,,33554432,64611265,4637750
detach_from_pool,,33554432,65191822,4709100
detach_from_pool,,33554432,66502511,4780450
detach_from_pool,,33554432,67477931,4851800
detach_from_pool,,33554432,68630578,4923150
detach_from_pool,,33554432,69236885,4994500
detach_from_pool,,33554432,70474968,5065850
detach_from_pool,,33554432,71446923,5137200
detach_from_pool,,33554432,72260457,5208550
detach_from_pool,,33554432,73030548,5279900
detach_from_pool,,33554432,73986162,5351250
detach_from_pool,,33554432,74903335,5422600
detach_from_pool,,33554432,76037580,5493950
detach_from_pool,,33554432,77496768,5565300
detach_from_pool,,33554432,78186141,5636650
detach_from_pool,,33554432,79178937,5708000
detach_from_pool,,33554432,80590883,5779350
detach_from_pool,,33554432,80961473,5850700
detach_from_pool,,33554432,82285846,5922050
detach_from_pool,,33554432,84289004,5993400
detach_from_pool,,33554432,85318424,6064750
detach_from_pool,,33554432,85154912,6136100
detach_from_pool,,33554432,85954976,6207450
detach_from_pool,,33554432,87251714,6278800
detach_from_pool,,33554432,88007439,6350150
detach_from_pool,,33554432,88851294,6421500
detach_from_pool,,33554432,89997906,6492850
detach_from_pool,,33554432,91014365,6564200
detach_from_pool,,33554432,91927024,6635550
detach_from_pool,,33554432,93402027,6706900
detach_from_pool,,33554432,93787334,6778250
detach_from_pool,,33554432,95079114,6849600
detach_from_pool,,33554432,96091681,6920950
detach_from_pool,,33554432,96860267,6992300
detach_from_pool,,33554432,97844190,7063650
detach_from_pool,,33554432,98765046,7135000
