group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,134217728,,,1056688.0,ns,267
alloc,,134217728,,,2027760.0,ns,534
alloc,,134217728,,,2949892.0,ns,801
alloc,,134217728,,,3846772.0,ns,1068
alloc,,134217728,,,4851748.0,ns,1335
alloc,,134217728,,,5828202.0,ns,1602
alloc,,134217728,,,6776879.0,ns,1869
alloc,,134217728,,,8109012.0,ns,2136
alloc,,134217728,,,8758385.0,ns,2403
alloc,,134217728,,,9982253.0,ns,2670
alloc,,134217728,,,11027625.0,ns,2937
alloc,,134217728,,,11692055.0,ns,3204
alloc,,134217728,,,12934167.0,ns,3471
alloc,,134217728,,,14083719.0,ns,3738
alloc,,134217728,,,14533901.0,ns,4005
alloc,,134217728,,,15789337.0,ns,4272
alloc,,134217728,,,16520628.0,ns,4539
alloc,,134217728,,,17874972.0,ns,4806
alloc,,134217728,,,18329220.0,ns,5073
alloc,,134217728,,,19538162.0,ns,5340
alloc,,134217728,,,20512889.0,ns,5607
alloc,,134217728,,,21799144.0,ns,5874
alloc,,134217728,,,23078409.0,ns,6141
alloc,,134217728,,,23325389.0,ns,6408
alloc,,134217728,,,24369148.0,ns,6675
alloc,,134217728,,,25394145.0,ns,6942
alloc,,134217728,,,26429083.0,ns,7209
alloc,,134217728,,,27357226.0,ns,7476
alloc,,134217728,,,28508024.0,ns,7743
alloc,,134217728,,,29737844.0,ns,8010
alloc,,134217728,,,30301060.0,ns,8277
alloc,,134217728,,,31309977.0,ns,8544
alloc,,134217728,,,32863717.0,ns,8811
alloc,,134217728,,,33420176.0,ns,9078
alloc,,134217728,,,34217319.0,ns,9345
alloc,,134217728,,,35462708.0,ns,9612
alloc,,134217728,,,36138889.0,ns,9879
alloc,,134217728,,,37348187.0,ns,10146
alloc,,134217728,,,38298678.0,ns,10413
alloc,,134217728,,,39188846.0,ns,10680
alloc,,134217728,,,40166418.0,ns,10947
alloc,,134217728,,,41788123.0,ns,11214
alloc,,134217728,,,42222071.0,ns,11481
alloc,,134217728,,,43309224.0,ns,11748
alloc,,134217728,,,44320677.0,ns,12015
alloc,,134217728,,,45218025.0,ns,12282
alloc,,134217728,,,46230852.0,ns,12549
alloc,,134217728,,,48911093.0,ns,12816
alloc,,134217728,,,48662899.0,ns,13083
alloc,,134217728,,,49410848.0,ns,13350
alloc,,134217728,,,50400495.0,ns,13617
alloc,,134217728,,,51126843.0,ns,13884
alloc,,134217728,,,52370120.0,ns,14151
alloc,,134217728,,,53950815.0,ns,14418
alloc,,134217728,,,54443464.0,ns,14685
alloc,,134217728,,,55646103.0,ns,14952
alloc,,134217728,,,55938159.0,ns,15219
alloc,,134217728,,,57346290.0,ns,15486
alloc,,134217728,,,58286962.0,ns,15753
alloc,,134217728,,,58918586.0,ns,16020
alloc,,134217728,,,59887178.0,ns,16287
alloc,,134217728,,,61020424.0,ns,16554
alloc,,134217728,,,61963027.0,ns,16821
alloc,,134217728,,,63447795.0,ns,17088
alloc,,134217728,,,64382782.0,ns,17355
alloc,,134217728,,,65136248.0,ns,17622
alloc,,134217728,,,65791666.0,ns,17889
alloc,,134217728,,,67713691.0,ns,18156
alloc,,134217728,,,68599155.0,ns,18423
alloc,,134217728,,,68879269.0,ns,18690
alloc,,134217728,,,69818488.0,ns,18957
alloc,,134217728,,,71161637.0,ns,19224
alloc,,134217728,,,73266880.0,ns,19491
alloc,,134217728,,,73145494.0,ns,19758
alloc,,134217728,,,73655514.0,ns,20025
alloc,,134217728,,,74128590.0,ns,20292
alloc,,134217728,,,76546696.0,ns,20559
alloc,,134217728,,,78267892.0,ns,20826
alloc,,134217728,,,77791504.0,ns,21093
alloc,,134217728,,,79442990.0,ns,21360
alloc,,134217728,,,80451641.0,ns,21627
alloc,,134217728,,,80395257.0,ns,21894
alloc,,134217728,,,81344293.0,ns,22161
alloc,,134217728,,,82314959.0,ns,22428
alloc,,134217728,,,83751824.0,ns,22695
alloc,,134217728,,,84863403.0,ns,22962
alloc,,134217728,,,85096882.0,ns,23229
alloc,,134217728,,,87107711.0,ns,23496
alloc,,134217728,,,87337355.0,ns,23763
alloc,,134217728,,,89904907.0,ns,24030
alloc,,134217728,,,90998034.0,ns,24297
alloc,,134217728,,,91534901.0,ns,24564
alloc,,134217728,,,92014638.0,ns,24831
alloc,,134217728,,,92759725.0,ns,25098
alloc,,134217728,,,93465027.0,ns,25365
alloc,,134217728,,,94169564.0,ns,25632
alloc,,134217728,,,95971325.0,ns,25899
alloc,,134217728,,,96289834.0,ns,26166
alloc,,134217728,,,97207498.0,ns,26433
alloc,,134217728,,,98698913.0,ns,26700
