group,function,value,sample_time_nanos,iteration_count
pulling_from_pool,,268435456,985759,73557
pulling_from_pool,,268435456,1974258,147114
pulling_from_pool,,268435456,2958631,220671
pulling_from_pool,,268435456,3944140,294228
pulling_from_pool,,268435456,4944200,367785
pulling_from_pool,,268435456,5996409,441342
pulling_from_pool,,268435456,6906156,514899
pulling_from_pool,,268435456,7890471,588456
pulling_from_pool,,268435456,8885680,662013
pulling_from_pool,,268435456,9861831,735570
pulling_from_pool,,268435456,10865239,809127
pulling_from_pool,,268435456,11836044,882684
pulling_from_pool,,268435456,12819542,956241
pulling_from_pool,,268435456,13804210,1029798
pulling_from_pool,,268435456,14840060,1103355
pulling_from_pool,,268435456,15775879,1176912
pulling_from_pool,,268435456,16763428,1250469
pulling_from_pool,,268435456,17755663,1324026
pulling_from_pool,,268435456,18736607,1397583
pulling_from_pool,,268435456,19798536,1471140
pulling_from_pool,,268435456,20721325,1544697
pulling_from_pool,,268435456,21692142,1618254
pulling_from_pool,,268435456,22773703,1691811
pulling_from_pool,,268435456,23665305,1765368
pulling_from_pool,,268435456,24668753,1838925
pulling_from_pool,,268435456,25677254,1912482
pulling_from_pool,,268435456,26715010,1986039
pulling_from_pool,,268435456,27621562,2059596
pulling_from_pool,,268435456,28609272,2133153
pulling_from_pool,,268435456,29584641,2206710
pulling_from_pool,,268435456,30593506,2280267
pulling_from_pool,,268435456,31603788,2353824
pulling_from_pool,,268435456,32537265,2427381
pulling_from_pool,,268435456,33525781,2500938
pulling_from_pool,,268435456,34618820,2574495
pulling_from_pool,,268435456,35505850,2648052
pulling_from_pool,,268435456,36673279,2721609
pulling_from_pool,,268435456,37495571,2795166
pulling_from_pool,,268435456,38457819,2868723
pulling_from_pool,,268435456,39440552,2942280
pulling_from_pool,,268435456,40440723,3015837
pulling_from_pool,,268435456,41418950,3089394
pulling_from_pool,,268435456,42479571,3162951
pulling_from_pool,,268435456,43391493,3236508
pulling_from_pool,,268435456,44462069,3310065
pulling_from_pool,,268435456,45456875,3383622
pulling_from_pool,,268435456,46431280,3457179
pulling_from_pool,,268435456,47343470,3530736
pulling_from_pool,,268435456,48320914,3604293
pulling_from_pool,,268435456,49314596,3677850
pulling_from_pool,,268435456,50309397,3751407
pulling_from_pool,,268435456,56035739,3824964
pulling_from_pool,,268435456,52610417,3898521
pulling_from_pool,,268435456,53266444,3972078
pulling_from_pool,,268435456,54442399,4045635
pulling_from_pool,,268435456,55242473,4119192
pulling_from_pool,,268435456,56236847,4192749
pulling_from_pool,,268435456,57450152,4266306
pulling_from_pool,,268435456,58423388,4339863
pulling_from_pool,,268435456,59185986,4413420
pulling_from_pool,,268435456,60231574,4486977
pulling_from_pool,,268435456,61248332,4560534
pulling_from_pool,,268435456,62137972,4634091
pulling_from_pool,,268435456,63437890,4707648
pulling_from_pool,,268435456,64135680,4781205
pulling_from_pool,,268435456,65242015,4854762
pulling_from_pool,,268435456,66150053,4928319
pulling_from_pool,,268435456,67147737,5001876
pulling_from_pool,,268435456,68247460,5075433
pulling_from_pool,,268435456,69149506,5148990
pulling_from_pool,,268435456,70212101,5222547
pulling_from_pool,,268435456,71064207,5296104
pulling_from_pool,,268435456,72162869,5369661
pulling_from_pool,,268435456,73731867,5443218
pulling_from_pool,,268435456,74025678,5516775
pulling_from_pool,,268435456,74969280,5590332
pulling_from_pool,,268435456,75947602,5663889
pulling_from_pool,,268435456,77223696,5737446
pulling_from_pool,,268435456,77925797,5811003
pulling_from_pool,,268435456,79084968,5884560
pulling_from_pool,,268435456,79884102,5958117
pulling_from_pool,,268435456,80972959,6031674
pulling_from_pool,,268435456,82060247,6105231
pulling_from_pool,,268435456,82983026,6178788
pulling_from_pool,,268435456,83852798,6252345
pulling_from_pool,,268435456,85022918,6325902
pulling_from_pool,,268435456,85970718,6399459
pulling_from_pool,,268435456,86804146,6473016
pulling_from_pool,,268435456,87854362,6546573
pulling_from_pool,,268435456,89023447,6620130
pulling_from_pool,,268435456,89779475,6693687
pulling_from_pool,,268435456,90813842,6767244
pulling_from_pool,,268435456,91724969,6840801
pulling_from_pool,,268435456,92938700,6914358
pulling_from_pool,,268435456,93705879,6987915
pulling_from_pool,,268435456,94811986,7061472
pulling_from_pool,,268435456,95909828,7135029
pulling_from_pool,,268435456,96858926,7208586
pulling_from_pool,,268435456,97616965,7282143
pulling_from_pool,,268435456,98597949,7355700
