group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
detach_from_pool,,524288,,,962894.0,ns,39384
detach_from_pool,,524288,,,2048483.0,ns,78768
detach_from_pool,,524288,,,3042644.0,ns,118152
detach_from_pool,,524288,,,3895262.0,ns,157536
detach_from_pool,,524288,,,5267028.0,ns,196920
detach_from_pool,,524288,,,5902432.0,ns,236304
detach_from_pool,,524288,,,6951030.0,ns,275688
detach_from_pool,,524288,,,7799460.0,ns,315072
detach_from_pool,,524288,,,8764473.0,ns,354456
detach_from_pool,,524288,,,10105485.0,ns,393840
detach_from_pool,,524288,,,10831458.0,ns,433224
detach_from_pool,,524288,,,11704747.0,ns,472608
detach_from_pool,,524288,,,12850495.0,ns,511992
detach_from_pool,,524288,,,13691972.0,ns,551376
detach_from_pool,,524288,,,14792867.0,ns,590760
detach_from_pool,,524288,,,15589913.0,ns,630144
detach_from_pool,,524288,,,16557549.0,ns,669528
detach_from_pool,,524288,,,17593240.0,ns,708912
detach_from_pool,,524288,,,18534920.0,ns,748296
detach_from_pool,,524288,,,19726651.0,ns,787680
detach_from_pool,,524288,,,20603182.0,ns,827064
detach_from_pool,,524288,,,21410100.0,ns,866448
detach_from_pool,,524288,,,22365200.0,ns,905832
detach_from_pool,,524288,,,23645041.0,ns,945216
detach_from_pool,,524288,,,24455037.0,ns,984600
detach_from_pool,,524288,,,25419358.0,ns,1023984
detach_from_pool,,524288,,,26569900.0,ns,1063368
detach_from_pool,,524288,,,27496928.0,ns,1102752
detach_from_pool,,524288,,,29300281.0,ns,1142136
detach_from_pool,,524288,,,29695105.0,ns,1181520
detach_from_pool,,524288,,,30647541.0,ns,1220904
detach_from_pool,,524288,,,32432600.0,ns,1260288
detach_from_pool,,524288,,,32661076.0,ns,1299672
detach_from_pool,,524288,,,33674153.0,ns,1339056
detach_from_pool,,524288,,,34792326.0,ns,1378440
detach_from_pool,,524288,,,35327354.0,ns,1417824
detach_from_pool,,524288,,,36289441.0,ns,1457208
detach_from_pool,,524288,,,37618461.0,ns,1496592
detach_from_pool,,524288,,,38506245.0,ns,1535976
detach_from_pool,,524288,,,41032864.0,ns,1575360
detach_from_pool,,524288,,,40790588.0,ns,1614744
detach_from_pool,,524288,,,43414186.0,ns,1654128
detach_from_pool,,524288,,,43062347.0,ns,1693512
detach_from_pool,,524288,,,43938746.0,ns,1732896
detach_from_pool,,524288,,,45442522.0,ns,1772280
detach_from_pool,,524288,,,49072412.0,ns,1811664
detach_from_pool,,524288,,,46424672.0,ns,1851048
detach_from_pool,,524288,,,46990295.0,ns,1890432
detach_from_pool,,524288,,,48410134.0,ns,1929816
detach_from_pool,,524288,,,49139708.0,ns,1969200
detach_from_pool,,524288,,,50019298.0,ns,2008584
detach_from_pool,,524288,,,51314400.0,ns,2047968
detach_from_pool,,524288,,,52141326.0,ns,2087352
detach_from_pool,,524288,,,52822644.0,ns,2126736
detach_from_pool,,524288,,,54059499.0,ns,2166120
detach_from_pool,,524288,,,55313833.0,ns,2205504
detach_from_pool,,524288,,,55974508.0,ns,2244888
detach_from_pool,,524288,,,56887331.0,ns,2284272
detach_from_pool,,524288,,,57585503.0,ns,2323656
detach_from_pool,,524288,,,59340950.0,ns,2363040
detach_from_pool,,524288,,,59872057.0,ns,2402424
detach_from_pool,,524288,,,60697373.0,ns,2441808
detach_from_pool,,524288,,,61547699.0,ns,2481192
detach_from_pool,,524288,,,63348846.0,ns,2520576
detach_from_pool,,524288,,,63778193.0,ns,2559960
detach_from_pool,,524288,,,64689186.0,ns,2599344
detach_from_pool,,524288,,,66414933.0,ns,2638728
detach_from_pool,,524288,,,66828629.0,ns,2678112
detach_from_pool,,524288,,,67337670.0,ns,2717496
detach_from_pool,,524288,,,68591456.0,ns,2756880
detach_from_pool,,524288,,,69857537.0,ns,2796264
detach_from_pool,,524288,,,70281964.0,ns,2835648
detach_from_pool,,524288,,,71682631.0,ns,2875032
detach_from_pool,,524288,,,72578468.0,ns,2914416
detach_from_pool,,524288,,,73769724.0,ns,2953800
detach_from_pool,,524288,,,74458242.0,ns,2993184
detach_from_pool,,524288,,,76156047.0,ns,3032568
detach_from_pool,,524288,,,76562691.0,ns,3071952
detach_from_pool,,524288,,,77362494.0,ns,3111336
detach_from_pool,,524288,,,79334310.0,ns,3150720
detach_from_pool,,524288,,,80095395.0,ns,3190104
detach_from_pool,,524288,,,80418110.0,ns,3229488
detach_from_pool,,524288,,,81653613.0,ns,3268872
detach_from_pool,,524288,,,82307536.0,ns,3308256
detach_from_pool,,524288,,,83115829.0,ns,3347640
detach_from_pool,,524288,,,85208886.0,ns,3387024
detach_from_pool,,524288,,,84808404.0,ns,3426408
detach_from_pool,,524288,,,88157862.0,ns,3465792
detach_from_pool,,524288,,,87458776.0,ns,3505176
detach_from_pool,,524288,,,88699800.0,ns,3544560
detach_from_pool,,524288,,,90224856.0,ns,3583944
detach_from_pool,,524288,,,90935177.0,ns,3623328
detach_from_pool,,524288,,,91846751.0,ns,3662712
detach_from_pool,,524288,,,92627294.0,ns,3702096
detach_from_pool,,524288,,,92836042.0,ns,3741480
detach_from_pool,,524288,,,95222358.0,ns,3780864
detach_from_pool,,524288,,,95514180.0,ns,3820248
detach_from_pool,,524288,,,96499980.0,ns,3859632
detach_from_pool,,524288,,,97830993.0,ns,3899016
detach_from_pool,,524288,,,98820480.0,ns,3938400
