group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,134217728,,,964972.0,ns,39160
pulling_from_pool,,134217728,,,1958480.0,ns,78320
pulling_from_pool,,134217728,,,2912293.0,ns,117480
pulling_from_pool,,134217728,,,4085875.0,ns,156640
pulling_from_pool,,134217728,,,4977583.0,ns,195800
pulling_from_pool,,134217728,,,5867999.0,ns,234960
pulling_from_pool,,134217728,,,6830459.0,ns,274120
pulling_from_pool,,134217728,,,7753027.0,ns,313280
pulling_from_pool,,134217728,,,8750500.0,ns,352440
pulling_from_pool,,134217728,,,9730345.0,ns,391600
pulling_from_pool,,134217728,,,10918563.0,ns,430760
pulling_from_pool,,134217728,,,12087996.0,ns,469920
pulling_from_pool,,134217728,,,12856771.0,ns,509080
pulling_from_pool,,134217728,,,13680325.0,ns,548240
pulling_from_pool,,134217728,,,14962201.0,ns,587400
pulling_from_pool,,134217728,,,15798469.0,ns,626560
pulling_from_pool,,134217728,,,16935660.0,ns,665720
pulling_from_pool,,134217728,,,17645677.0,ns,704880
pulling_from_pool,,134217728,,,18447564.0,ns,744040
pulling_from_pool,,134217728,,,19531737.0,ns,783200
pulling_from_pool,,134217728,,,20493205.0,ns,822360
pulling_from_pool,,134217728,,,21343779.0,ns,861520
pulling_from_pool,,134217728,,,22437275.0,ns,900680
pulling_from_pool,,134217728,,,23286868.0,ns,939840
pulling_from_pool,,134217728,,,24597696.0,ns,979000
pulling_from_pool,,134217728,,,25289416.0,ns,1018160
pulling_from_pool,,134217728,,,26625051.0,ns,1057320
pulling_from_pool,,134217728,,,27789048.0,ns,1096480
pulling_from_pool,,134217728,,,28464933.0,ns,1135640
pulling_from_pool,,134217728,,,29694720.0,ns,1174800
pulling_from_pool,,134217728,,,30497118.0,ns,1213960
pulling_from_pool,,134217728,,,31259690.0,ns,1253120
pulling_from_pool,,134217728,,,32426508.0,ns,1292280
pulling_from_pool,,134217728,,,33064240.0,ns,1331440
pulling_from_pool,,134217728,,,34463324.0,ns,1370600
pulling_from_pool,,134217728,,,35216080.0,ns,1409760
pulling_from_pool,,134217728,,,37227761.0,ns,1448920
pulling_from_pool,,134217728,,,37481523.0,ns,1488080
pulling_from_pool,,134217728,,,38632488.0,ns,1527240
pulling_from_pool,,134217728,,,38937717.0,ns,1566400
pulling_from_pool,,134217728,,,40262386.0,ns,1605560
pulling_from_pool,,134217728,,,41275805.0,ns,1644720
pulling_from_pool,,134217728,,,41851396.0,ns,1683880
pulling_from_pool,,134217728,,,43560210.0,ns,1723040
pulling_from_pool,,134217728,,,44333824.0,ns,1762200
pulling_from_pool,,134217728,,,45662931.0,ns,1801360
pulling_from_pool,,134217728,,,45829035.0,ns,1840520
pulling_from_pool,,134217728,,,47190821.0,ns,1879680
pulling_from_pool,,134217728,,,47980372.0,ns,1918840
pulling_from_pool,,134217728,,,49231810.0,ns,1958000
pulling_from_pool,,134217728,,,50010111.0,ns,1997160
pulling_from_pool,,134217728,,,51004575.0,ns,2036320
pulling_from_pool,,134217728,,,52511165.0,ns,2075480
pulling_from_pool,,134217728,,,53037722.0,ns,2114640
pulling_from_pool,,134217728,,,53548577.0,ns,2153800
pulling_from_pool,,134217728,,,55972413.0,ns,2192960
pulling_from_pool,,134217728,,,55896799.0,ns,2232120
pulling_from_pool,,134217728,,,57395135.0,ns,2271280
pulling_from_pool,,134217728,,,59048537.0,ns,2310440
pulling_from_pool,,134217728,,,59520188.0,ns,2349600
pulling_from_pool,,134217728,,,60122253.0,ns,2388760
pulling_from_pool,,134217728,,,60552403.0,ns,2427920
pulling_from_pool,,134217728,,,61720392.0,ns,2467080
pulling_from_pool,,134217728,,,62407484.0,ns,2506240
pulling_from_pool,,134217728,,,63659069.0,ns,2545400
pulling_from_pool,,134217728,,,65089247.0,ns,2584560
pulling_from_pool,,134217728,,,65681689.0,ns,2623720
pulling_from_pool,,134217728,,,66351973.0,ns,2662880
pulling_from_pool,,134217728,,,67937832.0,ns,2702040
pulling_from_pool,,134217728,,,70091265.0,ns,2741200
pulling_from_pool,,134217728,,,70424784.0,ns,2780360
pulling_from_pool,,134217728,,,71120491.0,ns,2819520
pulling_from_pool,,134217728,,,72079214.0,ns,2858680
pulling_from_pool,,134217728,,,73786882.0,ns,2897840
pulling_from_pool,,134217728,,,74101750.0,ns,2937000
pulling_from_pool,,134217728,,,75387041.0,ns,2976160
pulling_from_pool,,134217728,,,77190875.0,ns,3015320
pulling_from_pool,,134217728,,,77333016.0,ns,3054480
pulling_from_pool,,134217728,,,77732445.0,ns,3093640
pulling_from_pool,,134217728,,,78130715.0,ns,3132800
pulling_from_pool,,134217728,,,79613791.0,ns,3171960
pulling_from_pool,,134217728,,,81089548.0,ns,3211120
pulling_from_pool,,134217728,,,81156812.0,ns,3250280
pulling_from_pool,,134217728,,,82278653.0,ns,3289440
pulling_from_pool,,134217728,,,83184795.0,ns,3328600
pulling_from_pool,,134217728,,,86023594.0,ns,3367760
pulling_from_pool,,134217728,,,86402488.0,ns,3406920
pulling_from_pool,,134217728,,,87307510.0,ns,3446080
pulling_from_pool,,134217728,,,86967939.0,ns,3485240
pulling_from_pool,,134217728,,,88314226.0,ns,3524400
pulling_from_pool,,134217728,,,89427706.0,ns,3563560
pulling_from_pool,,134217728,,,90644148.0,ns,3602720
pulling_from_pool,,134217728,,,91025848.0,ns,3641880
pulling_from_pool,,134217728,,,92338759.0,ns,3681040
pulling_from_pool,,134217728,,,96113916.0,ns,3720200
