group,function,value,sample_time_nanos,iteration_count
alloc,,67108864,912612,344
alloc,,67108864,1810219,688
alloc,,67108864,2701469,1032
alloc,,67108864,3639694,1376
alloc,,67108864,4801532,1720
alloc,,67108864,5401899,2064
alloc,,67108864,9040411,2408
alloc,,67108864,10635801,2752
alloc,,67108864,8089060,3096
alloc,,67108864,8975239,3440
alloc,,67108864,10709912,3784
alloc,,67108864,10761979,4128
alloc,,67108864,11621571,4472
alloc,,67108864,13945722,4816
alloc,,67108864,16393884,5160
alloc,,67108864,14355547,5504
alloc,,67108864,16442372,5848
alloc,,67108864,19133955,6192
alloc,,67108864,18887865,6536
alloc,,67108864,19287212,6880
alloc,,67108864,21228186,7224
alloc,,67108864,22452791,7568
alloc,,67108864,21416340,7912
alloc,,67108864,23004147,8256
alloc,,67108864,22499674,8600
alloc,,67108864,25392623,8944
alloc,,67108864,27927352,9288
alloc,,67108864,28319396,9632
alloc,,67108864,26324989,9976
alloc,,67108864,27042962,10320
alloc,,67108864,29259758,10664
alloc,,67108864,35730218,11008
alloc,,67108864,29824623,11352
alloc,,67108864,36202899,11696
alloc,,67108864,34075702,12040
alloc,,67108864,34210809,12384
alloc,,67108864,38648154,12728
alloc,,67108864,34102665,13072
alloc,,67108864,35511496,13416
alloc,,67108864,35659980,13760
alloc,,67108864,46225675,14104
alloc,,67108864,38535112,14448
alloc,,67108864,44292438,14792
alloc,,67108864,41976703,15136
alloc,,67108864,42942874,15480
alloc,,67108864,44728756,15824
alloc,,67108864,46857597,16168
alloc,,67108864,46463690,16512
alloc,,67108864,47323978,16856
alloc,,67108864,47423950,17200
alloc,,67108864,51781782,17544
alloc,,67108864,50945420,17888
alloc,,67108864,50135126,18232
alloc,,67108864,53791446,18576
alloc,,67108864,54725825,18920
alloc,,67108864,56593750,19264
alloc,,67108864,55837566,19608
alloc,,67108864,56705707,19952
alloc,,67108864,59010379,20296
alloc,,67108864,59652095,20640
alloc,,67108864,59308264,20984
alloc,,67108864,60990000,21328
alloc,,67108864,63007123,21672
alloc,,67108864,62591076,22016
alloc,,67108864,64713198,22360
alloc,,67108864,65209125,22704
alloc,,67108864,67516471,23048
alloc,,67108864,65714408,23392
alloc,,67108864,69837760,23736
alloc,,67108864,69226103,24080
alloc,,67108864,69866093,24424
alloc,,67108864,69916235,24768
alloc,,67108864,71094960,25112
alloc,,67108864,72083138,25456
alloc,,67108864,70772894,25800
alloc,,67108864,77311396,26144
alloc,,67108864,76707299,26488
alloc,,67108864,71995710,26832
alloc,,67108864,76848667,27176
alloc,,67108864,73960837,27520
alloc,,67108864,85755768,27864
alloc,,67108864,83194627,28208
alloc,,67108864,81650576,28552
alloc,,67108864,81716043,28896
alloc,,67108864,81199340,29240
alloc,,67108864,87181456,29584
alloc,,67108864,87611683,29928
alloc,,67108864,82843384,30272
alloc,,67108864,89535518,30616
alloc,,67108864,87953794,30960
alloc,,67108864,86452220,31304
alloc,,67108864,90143634,31648
alloc,,67108864,89027705,31992
alloc,,67108864,91001140,32336
alloc,,67108864,86152508,32680
alloc,,67108864,98061460,33024
alloc,,67108864,93286170,33368
alloc,,67108864,90040963,33712
alloc,,67108864,103455927,34056
alloc,,67108864,97396079,34400
