group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,524288,,,1004759.0,ns,38703
pulling_from_pool,,524288,,,1961733.0,ns,77406
pulling_from_pool,,524288,,,2884478.0,ns,116109
pulling_from_pool,,524288,,,3879800.0,ns,154812
pulling_from_pool,,524288,,,4908919.0,ns,193515
pulling_from_pool,,524288,,,6057277.0,ns,232218
pulling_from_pool,,524288,,,6862951.0,ns,270921
pulling_from_pool,,524288,,,7769433.0,ns,309624
pulling_from_pool,,524288,,,8741288.0,ns,348327
pulling_from_pool,,524288,,,10012348.0,ns,387030
pulling_from_pool,,524288,,,10742687.0,ns,425733
pulling_from_pool,,524288,,,11712112.0,ns,464436
pulling_from_pool,,524288,,,12626282.0,ns,503139
pulling_from_pool,,524288,,,13727332.0,ns,541842
pulling_from_pool,,524288,,,14589491.0,ns,580545
pulling_from_pool,,524288,,,16025877.0,ns,619248
pulling_from_pool,,524288,,,16814194.0,ns,657951
pulling_from_pool,,524288,,,17560811.0,ns,696654
pulling_from_pool,,524288,,,18576670.0,ns,735357
pulling_from_pool,,524288,,,19706926.0,ns,774060
pulling_from_pool,,524288,,,21008290.0,ns,812763
pulling_from_pool,,524288,,,21605211.0,ns,851466
pulling_from_pool,,524288,,,22817046.0,ns,890169
pulling_from_pool,,524288,,,23789579.0,ns,928872
pulling_from_pool,,524288,,,24536907.0,ns,967575
pulling_from_pool,,524288,,,25283406.0,ns,1006278
pulling_from_pool,,524288,,,26695287.0,ns,1044981
pulling_from_pool,,524288,,,27328823.0,ns,1083684
pulling_from_pool,,524288,,,28696544.0,ns,1122387
pulling_from_pool,,524288,,,29490786.0,ns,1161090
pulling_from_pool,,524288,,,30540063.0,ns,1199793
pulling_from_pool,,524288,,,31965402.0,ns,1238496
pulling_from_pool,,524288,,,32770115.0,ns,1277199
pulling_from_pool,,524288,,,33363074.0,ns,1315902
pulling_from_pool,,524288,,,34635641.0,ns,1354605
pulling_from_pool,,524288,,,35318226.0,ns,1393308
pulling_from_pool,,524288,,,36823753.0,ns,1432011
pulling_from_pool,,524288,,,37061597.0,ns,1470714
pulling_from_pool,,524288,,,38556140.0,ns,1509417
pulling_from_pool,,524288,,,39872749.0,ns,1548120
pulling_from_pool,,524288,,,40996279.0,ns,1586823
pulling_from_pool,,524288,,,42798424.0,ns,1625526
pulling_from_pool,,524288,,,44564695.0,ns,1664229
pulling_from_pool,,524288,,,44128957.0,ns,1702932
pulling_from_pool,,524288,,,44676650.0,ns,1741635
pulling_from_pool,,524288,,,45870030.0,ns,1780338
pulling_from_pool,,524288,,,46484179.0,ns,1819041
pulling_from_pool,,524288,,,47452204.0,ns,1857744
pulling_from_pool,,524288,,,48702461.0,ns,1896447
pulling_from_pool,,524288,,,50031934.0,ns,1935150
pulling_from_pool,,524288,,,51827184.0,ns,1973853
pulling_from_pool,,524288,,,52538598.0,ns,2012556
pulling_from_pool,,524288,,,52722154.0,ns,2051259
pulling_from_pool,,524288,,,53844440.0,ns,2089962
pulling_from_pool,,524288,,,54338143.0,ns,2128665
pulling_from_pool,,524288,,,54827742.0,ns,2167368
pulling_from_pool,,524288,,,59978481.0,ns,2206071
pulling_from_pool,,524288,,,61458892.0,ns,2244774
pulling_from_pool,,524288,,,60022080.0,ns,2283477
pulling_from_pool,,524288,,,60219194.0,ns,2322180
pulling_from_pool,,524288,,,62089877.0,ns,2360883
pulling_from_pool,,524288,,,61947209.0,ns,2399586
pulling_from_pool,,524288,,,64018914.0,ns,2438289
pulling_from_pool,,524288,,,63690176.0,ns,2476992
pulling_from_pool,,524288,,,64717047.0,ns,2515695
pulling_from_pool,,524288,,,65774067.0,ns,2554398
pulling_from_pool,,524288,,,66773682.0,ns,2593101
pulling_from_pool,,524288,,,68070174.0,ns,2631804
