group,function,value,sample_time_nanos,iteration_count
detach_from_pool,,16777216,975591,72655
detach_from_pool,,16777216,1997730,145310
detach_from_pool,,16777216,2964238,217965
detach_from_pool,,16777216,3932668,290620
detach_from_pool,,16777216,4898803,363275
detach_from_pool,,16777216,5862072,435930
detach_from_pool,,16777216,6852020,508585
detach_from_pool,,16777216,7841759,581240
detach_from_pool,,16777216,8813090,653895
detach_from_pool,,16777216,9803874,726550
detach_from_pool,,16777216,10768000,799205
detach_from_pool,,16777216,11771192,871860
detach_from_pool,,16777216,12737295,944515
detach_from_pool,,16777216,13719775,1017170
detach_from_pool,,16777216,16156884,1089825
detach_from_pool,,16777216,16274318,1162480
detach_from_pool,,16777216,17150894,1235135
detach_from_pool,,16777216,17897675,1307790
detach_from_pool,,16777216,18724766,1380445
detach_from_pool,,16777216,19837176,1453100
detach_from_pool,,16777216,20867060,1525755
detach_from_pool,,16777216,21687066,1598410
detach_from_pool,,16777216,25672301,1671065
detach_from_pool,,16777216,24691131,1743720
detach_from_pool,,16777216,24717497,1816375
detach_from_pool,,16777216,25457701,1889030
detach_from_pool,,16777216,26416604,1961685
detach_from_pool,,16777216,27462854,2034340
detach_from_pool,,16777216,28378699,2106995
detach_from_pool,,16777216,29414573,2179650
detach_from_pool,,16777216,30367228,2252305
detach_from_pool,,16777216,31362014,2324960
detach_from_pool,,16777216,32464912,2397615
detach_from_pool,,16777216,33205103,2470270
detach_from_pool,,16777216,34205043,2542925
detach_from_pool,,16777216,35348732,2615580
detach_from_pool,,16777216,36176422,2688235
detach_from_pool,,16777216,37164226,2760890
detach_from_pool,,16777216,38118224,2833545
detach_from_pool,,16777216,39116545,2906200
detach_from_pool,,16777216,40237013,2978855
detach_from_pool,,16777216,41107695,3051510
detach_from_pool,,16777216,42229651,3124165
detach_from_pool,,16777216,43058566,3196820
detach_from_pool,,16777216,44020835,3269475
detach_from_pool,,16777216,45043128,3342130
detach_from_pool,,16777216,46029984,3414785
detach_from_pool,,16777216,46999132,3487440
detach_from_pool,,16777216,48073447,3560095
detach_from_pool,,16777216,49020649,3632750
detach_from_pool,,16777216,52955192,3705405
detach_from_pool,,16777216,53603092,3778060
detach_from_pool,,16777216,51888417,3850715
detach_from_pool,,16777216,52864713,3923370
detach_from_pool,,16777216,53761737,3996025
detach_from_pool,,16777216,54747145,4068680
detach_from_pool,,16777216,56065849,4141335
detach_from_pool,,16777216,57018406,4213990
detach_from_pool,,16777216,57783220,4286645
detach_from_pool,,16777216,58873924,4359300
detach_from_pool,,16777216,59899088,4431955
detach_from_pool,,16777216,61530239,4504610
detach_from_pool,,16777216,62606379,4577265
detach_from_pool,,16777216,62816806,4649920
detach_from_pool,,16777216,65075000,4722575
detach_from_pool,,16777216,67515203,4795230
detach_from_pool,,16777216,66603337,4867885
detach_from_pool,,16777216,66893429,4940540
detach_from_pool,,16777216,68390340,5013195
detach_from_pool,,16777216,68890106,5085850
detach_from_pool,,16777216,69373347,5158505
detach_from_pool,,16777216,70760514,5231160
detach_from_pool,,16777216,71560328,5303815
detach_from_pool,,16777216,72462713,5376470
detach_from_pool,,16777216,73977295,5449125
detach_from_pool,,16777216,75001601,5521780
detach_from_pool,,16777216,76861432,5594435
detach_from_pool,,16777216,76953420,5667090
detach_from_pool,,16777216,77682171,5739745
detach_from_pool,,16777216,78855635,5812400
detach_from_pool,,16777216,80224963,5885055
detach_from_pool,,16777216,80716122,5957710
detach_from_pool,,16777216,81652294,6030365
detach_from_pool,,16777216,83027843,6103020
detach_from_pool,,16777216,84362787,6175675
detach_from_pool,,16777216,84624326,6248330
detach_from_pool,,16777216,85724525,6320985
detach_from_pool,,16777216,86017247,6393640
detach_from_pool,,16777216,87368935,6466295
detach_from_pool,,16777216,88290500,6538950
detach_from_pool,,16777216,89050388,6611605
detach_from_pool,,16777216,90908935,6684260
detach_from_pool,,16777216,91547081,6756915
detach_from_pool,,16777216,92681569,6829570
detach_from_pool,,16777216,93484262,6902225
detach_from_pool,,16777216,94043207,6974880
detach_from_pool,,16777216,95228509,7047535
detach_from_pool,,16777216,96102122,7120190
detach_from_pool,,16777216,97043039,7192845
detach_from_pool,,16777216,97825668,7265500
