group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,16777216,,,945225.0,ns,22549
alloc,,16777216,,,1935480.0,ns,45098
alloc,,16777216,,,2832198.0,ns,67647
alloc,,16777216,,,3785825.0,ns,90196
alloc,,16777216,,,4927233.0,ns,112745
alloc,,16777216,,,5700902.0,ns,135294
alloc,,16777216,,,6826791.0,ns,157843
alloc,,16777216,,,7683476.0,ns,180392
alloc,,16777216,,,8657564.0,ns,202941
alloc,,16777216,,,9636220.0,ns,225490
alloc,,16777216,,,10676742.0,ns,248039
alloc,,16777216,,,11568325.0,ns,270588
alloc,,16777216,,,12433573.0,ns,293137
alloc,,16777216,,,13395451.0,ns,315686
alloc,,16777216,,,14678552.0,ns,338235
alloc,,16777216,,,15380522.0,ns,360784
alloc,,16777216,,,16566093.0,ns,383333
alloc,,16777216,,,17256196.0,ns,405882
alloc,,16777216,,,18587998.0,ns,428431
alloc,,16777216,,,19561162.0,ns,450980
alloc,,16777216,,,20369918.0,ns,473529
alloc,,16777216,,,21533931.0,ns,496078
alloc,,16777216,,,22215273.0,ns,518627
alloc,,16777216,,,23307655.0,ns,541176
alloc,,16777216,,,24222884.0,ns,563725
alloc,,16777216,,,25180033.0,ns,586274
alloc,,16777216,,,25981263.0,ns,608823
alloc,,16777216,,,27192214.0,ns,631372
alloc,,16777216,,,27775552.0,ns,653921
alloc,,16777216,,,30049550.0,ns,676470
alloc,,16777216,,,30338396.0,ns,699019
alloc,,16777216,,,30737319.0,ns,721568
alloc,,16777216,,,32180867.0,ns,744117
alloc,,16777216,,,33782120.0,ns,766666
alloc,,16777216,,,34325500.0,ns,789215
alloc,,16777216,,,36012405.0,ns,811764
alloc,,16777216,,,36420250.0,ns,834313
alloc,,16777216,,,37393155.0,ns,856862
alloc,,16777216,,,38443508.0,ns,879411
alloc,,16777216,,,40013556.0,ns,901960
alloc,,16777216,,,39925183.0,ns,924509
alloc,,16777216,,,41599043.0,ns,947058
alloc,,16777216,,,41938907.0,ns,969607
alloc,,16777216,,,42736057.0,ns,992156
alloc,,16777216,,,43883868.0,ns,1014705
alloc,,16777216,,,44967583.0,ns,1037254
alloc,,16777216,,,46191904.0,ns,1059803
alloc,,16777216,,,47770614.0,ns,1082352
alloc,,16777216,,,48864445.0,ns,1104901
alloc,,16777216,,,48956988.0,ns,1127450
alloc,,16777216,,,50733470.0,ns,1149999
alloc,,16777216,,,52651683.0,ns,1172548
alloc,,16777216,,,53621964.0,ns,1195097
alloc,,16777216,,,54700846.0,ns,1217646
alloc,,16777216,,,55343490.0,ns,1240195
alloc,,16777216,,,55297037.0,ns,1262744
alloc,,16777216,,,56933376.0,ns,1285293
alloc,,16777216,,,58388721.0,ns,1307842
alloc,,16777216,,,58752618.0,ns,1330391
alloc,,16777216,,,59711704.0,ns,1352940
alloc,,16777216,,,60825729.0,ns,1375489
alloc,,16777216,,,61854940.0,ns,1398038
alloc,,16777216,,,64324621.0,ns,1420587
alloc,,16777216,,,64216916.0,ns,1443136
alloc,,16777216,,,64788312.0,ns,1465685
alloc,,16777216,,,65877260.0,ns,1488234
alloc,,16777216,,,66190106.0,ns,1510783
alloc,,16777216,,,67578507.0,ns,1533332
alloc,,16777216,,,68446326.0,ns,1555881
alloc,,16777216,,,71873309.0,ns,1578430
alloc,,16777216,,,71009314.0,ns,1600979
alloc,,16777216,,,71944366.0,ns,1623528
alloc,,16777216,,,72281312.0,ns,1646077
alloc,,16777216,,,74079202.0,ns,1668626
alloc,,16777216,,,74045193.0,ns,1691175
alloc,,16777216,,,75133259.0,ns,1713724
alloc,,16777216,,,75939275.0,ns,1736273
alloc,,16777216,,,78072902.0,ns,1758822
alloc,,16777216,,,78507409.0,ns,1781371
alloc,,16777216,,,79953246.0,ns,1803920
alloc,,16777216,,,80888785.0,ns,1826469
alloc,,16777216,,,81036924.0,ns,1849018
alloc,,16777216,,,83221937.0,ns,1871567
alloc,,16777216,,,82841254.0,ns,1894116
alloc,,16777216,,,84536331.0,ns,1916665
alloc,,16777216,,,85230262.0,ns,1939214
alloc,,16777216,,,87081547.0,ns,1961763
alloc,,16777216,,,87551586.0,ns,1984312
alloc,,16777216,,,87956442.0,ns,2006861
alloc,,16777216,,,89651117.0,ns,2029410
alloc,,16777216,,,90884061.0,ns,2051959
alloc,,16777216,,,91396294.0,ns,2074508
alloc,,16777216,,,92593465.0,ns,2097057
alloc,,16777216,,,93120188.0,ns,2119606
alloc,,16777216,,,94169550.0,ns,2142155
alloc,,16777216,,,96939222.0,ns,2164704
alloc,,16777216,,,95862852.0,ns,2187253
alloc,,16777216,,,96077914.0,ns,2209802
alloc,,16777216,,,98610006.0,ns,2232351
alloc,,16777216,,,99033958.0,ns,2254900
