group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,131072,,,909829.0,ns,16948
alloc,,131072,,,1819061.0,ns,33896
alloc,,131072,,,2812443.0,ns,50844
alloc,,131072,,,3780159.0,ns,67792
alloc,,131072,,,4748942.0,ns,84740
alloc,,131072,,,5714964.0,ns,101688
alloc,,131072,,,6477643.0,ns,118636
alloc,,131072,,,7508744.0,ns,135584
alloc,,131072,,,8587826.0,ns,152532
alloc,,131072,,,9646205.0,ns,169480
alloc,,131072,,,10349789.0,ns,186428
alloc,,131072,,,11851320.0,ns,203376
alloc,,131072,,,12402829.0,ns,220324
alloc,,131072,,,13454892.0,ns,237272
alloc,,131072,,,14262859.0,ns,254220
alloc,,131072,,,15430915.0,ns,271168
alloc,,131072,,,16015997.0,ns,288116
alloc,,131072,,,17284589.0,ns,305064
alloc,,131072,,,17918109.0,ns,322012
alloc,,131072,,,18734801.0,ns,338960
alloc,,131072,,,19891428.0,ns,355908
alloc,,131072,,,20608905.0,ns,372856
alloc,,131072,,,21941308.0,ns,389804
alloc,,131072,,,22737346.0,ns,406752
alloc,,131072,,,24781817.0,ns,423700
alloc,,131072,,,28073391.0,ns,440648
alloc,,131072,,,32472203.0,ns,457596
alloc,,131072,,,27523326.0,ns,474544
alloc,,131072,,,29110730.0,ns,491492
alloc,,131072,,,28638489.0,ns,508440
alloc,,131072,,,29160899.0,ns,525388
alloc,,131072,,,30062939.0,ns,542336
alloc,,131072,,,31401896.0,ns,559284
alloc,,131072,,,31680411.0,ns,576232
alloc,,131072,,,33436674.0,ns,593180
alloc,,131072,,,37157656.0,ns,610128
alloc,,131072,,,35857774.0,ns,627076
alloc,,131072,,,36507799.0,ns,644024
alloc,,131072,,,37998305.0,ns,660972
alloc,,131072,,,38050764.0,ns,677920
alloc,,131072,,,38799411.0,ns,694868
alloc,,131072,,,39537695.0,ns,711816
alloc,,131072,,,40903886.0,ns,728764
alloc,,131072,,,43692101.0,ns,745712
alloc,,131072,,,43116575.0,ns,762660
alloc,,131072,,,43274646.0,ns,779608
alloc,,131072,,,44809095.0,ns,796556
alloc,,131072,,,45744237.0,ns,813504
alloc,,131072,,,47258571.0,ns,830452
alloc,,131072,,,55243693.0,ns,847400
alloc,,131072,,,48766993.0,ns,864348
alloc,,131072,,,49535871.0,ns,881296
alloc,,131072,,,51970216.0,ns,898244
alloc,,131072,,,51348502.0,ns,915192
alloc,,131072,,,54312776.0,ns,932140
alloc,,131072,,,55238144.0,ns,949088
alloc,,131072,,,54482554.0,ns,966036
alloc,,131072,,,55518829.0,ns,982984
alloc,,131072,,,55658294.0,ns,999932
alloc,,131072,,,56920608.0,ns,1016880
alloc,,131072,,,57366775.0,ns,1033828
alloc,,131072,,,59546822.0,ns,1050776
alloc,,131072,,,60404610.0,ns,1067724
alloc,,131072,,,62598517.0,ns,1084672
alloc,,131072,,,62386937.0,ns,1101620
alloc,,131072,,,63046727.0,ns,1118568
alloc,,131072,,,65892805.0,ns,1135516
alloc,,131072,,,65527477.0,ns,1152464
alloc,,131072,,,65662048.0,ns,1169412
alloc,,131072,,,67349054.0,ns,1186360
alloc,,131072,,,67981676.0,ns,1203308
alloc,,131072,,,69191891.0,ns,1220256
alloc,,131072,,,70452472.0,ns,1237204
alloc,,131072,,,69846165.0,ns,1254152
alloc,,131072,,,70363812.0,ns,1271100
alloc,,131072,,,73691821.0,ns,1288048
alloc,,131072,,,73419056.0,ns,1304996
alloc,,131072,,,73948748.0,ns,1321944
alloc,,131072,,,95740196.0,ns,1338892
alloc,,131072,,,90568147.0,ns,1355840
alloc,,131072,,,89338596.0,ns,1372788
alloc,,131072,,,80601951.0,ns,1389736
alloc,,131072,,,88645442.0,ns,1406684
alloc,,131072,,,84360936.0,ns,1423632
alloc,,131072,,,84630705.0,ns,1440580
alloc,,131072,,,84044132.0,ns,1457528
alloc,,131072,,,107712413.0,ns,1474476
alloc,,131072,,,88878054.0,ns,1491424
alloc,,131072,,,83063564.0,ns,1508372
alloc,,131072,,,83965425.0,ns,1525320
alloc,,131072,,,87858357.0,ns,1542268
alloc,,131072,,,86434748.0,ns,1559216
alloc,,131072,,,87484817.0,ns,1576164
alloc,,131072,,,98074079.0,ns,1593112
alloc,,131072,,,114257223.0,ns,1610060
alloc,,131072,,,91743853.0,ns,1627008
alloc,,131072,,,92561100.0,ns,1643956
alloc,,131072,,,93388424.0,ns,1660904
alloc,,131072,,,93769109.0,ns,1677852
alloc,,131072,,,96534833.0,ns,1694800
