group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,67108864,,,970324.0,ns,39378
pulling_from_pool,,67108864,,,1928705.0,ns,78756
pulling_from_pool,,67108864,,,2932729.0,ns,118134
pulling_from_pool,,67108864,,,3973000.0,ns,157512
pulling_from_pool,,67108864,,,4969793.0,ns,196890
pulling_from_pool,,67108864,,,6561391.0,ns,236268
pulling_from_pool,,67108864,,,7335364.0,ns,275646
pulling_from_pool,,67108864,,,7823783.0,ns,315024
pulling_from_pool,,67108864,,,8807904.0,ns,354402
pulling_from_pool,,67108864,,,9898031.0,ns,393780
pulling_from_pool,,67108864,,,11281816.0,ns,433158
pulling_from_pool,,67108864,,,11856413.0,ns,472536
pulling_from_pool,,67108864,,,13548092.0,ns,511914
pulling_from_pool,,67108864,,,13695965.0,ns,551292
pulling_from_pool,,67108864,,,14763319.0,ns,590670
pulling_from_pool,,67108864,,,16309360.0,ns,630048
pulling_from_pool,,67108864,,,17383278.0,ns,669426
pulling_from_pool,,67108864,,,18955557.0,ns,708804
pulling_from_pool,,67108864,,,20522200.0,ns,748182
pulling_from_pool,,67108864,,,19704916.0,ns,787560
pulling_from_pool,,67108864,,,21644708.0,ns,826938
pulling_from_pool,,67108864,,,22948424.0,ns,866316
pulling_from_pool,,67108864,,,22701138.0,ns,905694
pulling_from_pool,,67108864,,,24216195.0,ns,945072
pulling_from_pool,,67108864,,,25548741.0,ns,984450
pulling_from_pool,,67108864,,,25545742.0,ns,1023828
pulling_from_pool,,67108864,,,26964155.0,ns,1063206
pulling_from_pool,,67108864,,,28139771.0,ns,1102584
pulling_from_pool,,67108864,,,28803333.0,ns,1141962
pulling_from_pool,,67108864,,,30241221.0,ns,1181340
pulling_from_pool,,67108864,,,30768643.0,ns,1220718
pulling_from_pool,,67108864,,,32187861.0,ns,1260096
pulling_from_pool,,67108864,,,32852119.0,ns,1299474
pulling_from_pool,,67108864,,,33734760.0,ns,1338852
pulling_from_pool,,67108864,,,34476073.0,ns,1378230
pulling_from_pool,,67108864,,,35198831.0,ns,1417608
pulling_from_pool,,67108864,,,36370925.0,ns,1456986
pulling_from_pool,,67108864,,,37685479.0,ns,1496364
pulling_from_pool,,67108864,,,38615069.0,ns,1535742
pulling_from_pool,,67108864,,,40026294.0,ns,1575120
pulling_from_pool,,67108864,,,40763550.0,ns,1614498
pulling_from_pool,,67108864,,,41114620.0,ns,1653876
pulling_from_pool,,67108864,,,42540910.0,ns,1693254
pulling_from_pool,,67108864,,,43381474.0,ns,1732632
pulling_from_pool,,67108864,,,44245194.0,ns,1772010
pulling_from_pool,,67108864,,,45278497.0,ns,1811388
pulling_from_pool,,67108864,,,46967662.0,ns,1850766
pulling_from_pool,,67108864,,,47175898.0,ns,1890144
pulling_from_pool,,67108864,,,48442162.0,ns,1929522
pulling_from_pool,,67108864,,,49800911.0,ns,1968900
pulling_from_pool,,67108864,,,50587578.0,ns,2008278
pulling_from_pool,,67108864,,,51116998.0,ns,2047656
pulling_from_pool,,67108864,,,52649722.0,ns,2087034
pulling_from_pool,,67108864,,,53137829.0,ns,2126412
pulling_from_pool,,67108864,,,54365790.0,ns,2165790
pulling_from_pool,,67108864,,,55069147.0,ns,2205168
pulling_from_pool,,67108864,,,56579814.0,ns,2244546
pulling_from_pool,,67108864,,,57403260.0,ns,2283924
pulling_from_pool,,67108864,,,58235213.0,ns,2323302
pulling_from_pool,,67108864,,,58856253.0,ns,2362680
pulling_from_pool,,67108864,,,59912804.0,ns,2402058
pulling_from_pool,,67108864,,,61006793.0,ns,2441436
pulling_from_pool,,67108864,,,62061142.0,ns,2480814
pulling_from_pool,,67108864,,,62629893.0,ns,2520192
pulling_from_pool,,67108864,,,63663777.0,ns,2559570
pulling_from_pool,,67108864,,,64904204.0,ns,2598948
pulling_from_pool,,67108864,,,66175042.0,ns,2638326
pulling_from_pool,,67108864,,,66727217.0,ns,2677704
pulling_from_pool,,67108864,,,68177658.0,ns,2717082
pulling_from_pool,,67108864,,,68796643.0,ns,2756460
pulling_from_pool,,67108864,,,70693006.0,ns,2795838
pulling_from_pool,,67108864,,,71630629.0,ns,2835216
pulling_from_pool,,67108864,,,72167112.0,ns,2874594
pulling_from_pool,,67108864,,,73056102.0,ns,2913972
pulling_from_pool,,67108864,,,74017606.0,ns,2953350
pulling_from_pool,,67108864,,,74620108.0,ns,2992728
pulling_from_pool,,67108864,,,76072970.0,ns,3032106
pulling_from_pool,,67108864,,,77238160.0,ns,3071484
pulling_from_pool,,67108864,,,79732278.0,ns,3110862
pulling_from_pool,,67108864,,,78775538.0,ns,3150240
pulling_from_pool,,67108864,,,79831372.0,ns,3189618
pulling_from_pool,,67108864,,,80939654.0,ns,3228996
pulling_from_pool,,67108864,,,82491099.0,ns,3268374
