group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,536870912,,,990111.0,ns,39399
pulling_from_pool,,536870912,,,1984153.0,ns,78798
pulling_from_pool,,536870912,,,2996835.0,ns,118197
pulling_from_pool,,536870912,,,3976789.0,ns,157596
pulling_from_pool,,536870912,,,4997574.0,ns,196995
pulling_from_pool,,536870912,,,5927167.0,ns,236394
pulling_from_pool,,536870912,,,6878550.0,ns,275793
pulling_from_pool,,536870912,,,7829328.0,ns,315192
pulling_from_pool,,536870912,,,8813835.0,ns,354591
pulling_from_pool,,536870912,,,9838440.0,ns,393990
pulling_from_pool,,536870912,,,10788948.0,ns,433389
pulling_from_pool,,536870912,,,11709573.0,ns,472788
pulling_from_pool,,536870912,,,12795924.0,ns,512187
pulling_from_pool,,536870912,,,13756941.0,ns,551586
pulling_from_pool,,536870912,,,14714204.0,ns,590985
pulling_from_pool,,536870912,,,15703995.0,ns,630384
pulling_from_pool,,536870912,,,17264488.0,ns,669783
pulling_from_pool,,536870912,,,17757334.0,ns,709182
pulling_from_pool,,536870912,,,18762666.0,ns,748581
pulling_from_pool,,536870912,,,19763905.0,ns,787980
pulling_from_pool,,536870912,,,20636970.0,ns,827379
pulling_from_pool,,536870912,,,21590964.0,ns,866778
pulling_from_pool,,536870912,,,22515204.0,ns,906177
pulling_from_pool,,536870912,,,23584700.0,ns,945576
pulling_from_pool,,536870912,,,24506632.0,ns,984975
pulling_from_pool,,536870912,,,25577931.0,ns,1024374
pulling_from_pool,,536870912,,,26627211.0,ns,1063773
pulling_from_pool,,536870912,,,27521963.0,ns,1103172
pulling_from_pool,,536870912,,,28619926.0,ns,1142571
pulling_from_pool,,536870912,,,29572264.0,ns,1181970
pulling_from_pool,,536870912,,,30308519.0,ns,1221369
pulling_from_pool,,536870912,,,31545476.0,ns,1260768
pulling_from_pool,,536870912,,,32517059.0,ns,1300167
pulling_from_pool,,536870912,,,33207264.0,ns,1339566
pulling_from_pool,,536870912,,,34629492.0,ns,1378965
pulling_from_pool,,536870912,,,35278308.0,ns,1418364
pulling_from_pool,,536870912,,,36471945.0,ns,1457763
pulling_from_pool,,536870912,,,37652488.0,ns,1497162
pulling_from_pool,,536870912,,,38537529.0,ns,1536561
pulling_from_pool,,536870912,,,39605616.0,ns,1575960
pulling_from_pool,,536870912,,,40463904.0,ns,1615359
pulling_from_pool,,536870912,,,41236250.0,ns,1654758
pulling_from_pool,,536870912,,,42208006.0,ns,1694157
pulling_from_pool,,536870912,,,43042297.0,ns,1733556
pulling_from_pool,,536870912,,,46352107.0,ns,1772955
pulling_from_pool,,536870912,,,45887756.0,ns,1812354
pulling_from_pool,,536870912,,,46473598.0,ns,1851753
pulling_from_pool,,536870912,,,47361138.0,ns,1891152
pulling_from_pool,,536870912,,,48489231.0,ns,1930551
pulling_from_pool,,536870912,,,49714597.0,ns,1969950
pulling_from_pool,,536870912,,,50699089.0,ns,2009349
pulling_from_pool,,536870912,,,51339508.0,ns,2048748
pulling_from_pool,,536870912,,,52116903.0,ns,2088147
pulling_from_pool,,536870912,,,53394050.0,ns,2127546
pulling_from_pool,,536870912,,,54333033.0,ns,2166945
pulling_from_pool,,536870912,,,55249785.0,ns,2206344
pulling_from_pool,,536870912,,,56568491.0,ns,2245743
pulling_from_pool,,536870912,,,57348246.0,ns,2285142
pulling_from_pool,,536870912,,,58112673.0,ns,2324541
pulling_from_pool,,536870912,,,59217488.0,ns,2363940
pulling_from_pool,,536870912,,,60861051.0,ns,2403339
pulling_from_pool,,536870912,,,60988029.0,ns,2442738
pulling_from_pool,,536870912,,,62032326.0,ns,2482137
pulling_from_pool,,536870912,,,65587044.0,ns,2521536
pulling_from_pool,,536870912,,,64883110.0,ns,2560935
pulling_from_pool,,536870912,,,65842187.0,ns,2600334
pulling_from_pool,,536870912,,,67552343.0,ns,2639733
pulling_from_pool,,536870912,,,71413553.0,ns,2679132
pulling_from_pool,,536870912,,,68935101.0,ns,2718531
pulling_from_pool,,536870912,,,69832544.0,ns,2757930
pulling_from_pool,,536870912,,,70544204.0,ns,2797329
pulling_from_pool,,536870912,,,72658515.0,ns,2836728
pulling_from_pool,,536870912,,,73231666.0,ns,2876127
pulling_from_pool,,536870912,,,74667621.0,ns,2915526
pulling_from_pool,,536870912,,,75458999.0,ns,2954925
pulling_from_pool,,536870912,,,76571823.0,ns,2994324
pulling_from_pool,,536870912,,,76517476.0,ns,3033723
pulling_from_pool,,536870912,,,76938250.0,ns,3073122
pulling_from_pool,,536870912,,,79762525.0,ns,3112521
pulling_from_pool,,536870912,,,80380776.0,ns,3151920
pulling_from_pool,,536870912,,,84477821.0,ns,3191319
pulling_from_pool,,536870912,,,82930528.0,ns,3230718
pulling_from_pool,,536870912,,,82823361.0,ns,3270117
pulling_from_pool,,536870912,,,84247230.0,ns,3309516
pulling_from_pool,,536870912,,,84279426.0,ns,3348915
pulling_from_pool,,536870912,,,84725927.0,ns,3388314
pulling_from_pool,,536870912,,,88052790.0,ns,3427713
pulling_from_pool,,536870912,,,88527320.0,ns,3467112
pulling_from_pool,,536870912,,,88576255.0,ns,3506511
pulling_from_pool,,536870912,,,90006648.0,ns,3545910
pulling_from_pool,,536870912,,,90874099.0,ns,3585309
pulling_from_pool,,536870912,,,93503121.0,ns,3624708
pulling_from_pool,,536870912,,,92846982.0,ns,3664107
pulling_from_pool,,536870912,,,93350443.0,ns,3703506
pulling_from_pool,,536870912,,,93898585.0,ns,3742905
pulling_from_pool,,536870912,,,94531761.0,ns,3782304
pulling_from_pool,,536870912,,,95566571.0,ns,3821703
pulling_from_pool,,536870912,,,98461957.0,ns,3861102
pulling_from_pool,,536870912,,,101620372.0,ns,3900501
pulling_from_pool,,536870912,,,100931898.0,ns,3939900
