group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pulling_from_pool,,33554432,,,905395.0,ns,36964
pulling_from_pool,,33554432,,,1907053.0,ns,73928
pulling_from_pool,,33554432,,,3009532.0,ns,110892
pulling_from_pool,,33554432,,,3986037.0,ns,147856
pulling_from_pool,,33554432,,,4912741.0,ns,184820
pulling_from_pool,,33554432,,,6019088.0,ns,221784
pulling_from_pool,,33554432,,,6725607.0,ns,258748
pulling_from_pool,,33554432,,,8134305.0,ns,295712
pulling_from_pool,,33554432,,,8828580.0,ns,332676
pulling_from_pool,,33554432,,,9805321.0,ns,369640
pulling_from_pool,,33554432,,,10889341.0,ns,406604
pulling_from_pool,,33554432,,,11895782.0,ns,443568
pulling_from_pool,,33554432,,,13598672.0,ns,480532
pulling_from_pool,,33554432,,,13780630.0,ns,517496
pulling_from_pool,,33554432,,,14456809.0,ns,554460
pulling_from_pool,,33554432,,,15747320.0,ns,591424
pulling_from_pool,,33554432,,,16869124.0,ns,628388
pulling_from_pool,,33554432,,,17696080.0,ns,665352
pulling_from_pool,,33554432,,,18710941.0,ns,702316
pulling_from_pool,,33554432,,,19577631.0,ns,739280
pulling_from_pool,,33554432,,,20868245.0,ns,776244
pulling_from_pool,,33554432,,,22063010.0,ns,813208
pulling_from_pool,,33554432,,,23102781.0,ns,850172
pulling_from_pool,,33554432,,,24529531.0,ns,887136
pulling_from_pool,,33554432,,,24476843.0,ns,924100
pulling_from_pool,,33554432,,,26015198.0,ns,961064
pulling_from_pool,,33554432,,,26712392.0,ns,998028
pulling_from_pool,,33554432,,,27570927.0,ns,1034992
pulling_from_pool,,33554432,,,28852122.0,ns,1071956
pulling_from_pool,,33554432,,,29579451.0,ns,1108920
pulling_from_pool,,33554432,,,31432601.0,ns,1145884
pulling_from_pool,,33554432,,,32258370.0,ns,1182848
pulling_from_pool,,33554432,,,33205484.0,ns,1219812
pulling_from_pool,,33554432,,,33060138.0,ns,1256776
pulling_from_pool,,33554432,,,34410866.0,ns,1293740
pulling_from_pool,,33554432,,,35407304.0,ns,1330704
pulling_from_pool,,33554432,,,36864704.0,ns,1367668
pulling_from_pool,,33554432,,,37238077.0,ns,1404632
pulling_from_pool,,33554432,,,38822699.0,ns,1441596
pulling_from_pool,,33554432,,,39470105.0,ns,1478560
pulling_from_pool,,33554432,,,40641517.0,ns,1515524
pulling_from_pool,,33554432,,,41070229.0,ns,1552488
pulling_from_pool,,33554432,,,41998402.0,ns,1589452
pulling_from_pool,,33554432,,,44128296.0,ns,1626416
pulling_from_pool,,33554432,,,44607481.0,ns,1663380
pulling_from_pool,,33554432,,,45872356.0,ns,1700344
pulling_from_pool,,33554432,,,46035861.0,ns,1737308
pulling_from_pool,,33554432,,,47789641.0,ns,1774272
pulling_from_pool,,33554432,,,48772547.0,ns,1811236
pulling_from_pool,,33554432,,,49527804.0,ns,1848200
pulling_from_pool,,33554432,,,50343263.0,ns,1885164
pulling_from_pool,,33554432,,,51763001.0,ns,1922128
pulling_from_pool,,33554432,,,52935238.0,ns,1959092
pulling_from_pool,,33554432,,,53899914.0,ns,1996056
pulling_from_pool,,33554432,,,55575111.0,ns,2033020
pulling_from_pool,,33554432,,,56229451.0,ns,2069984
pulling_from_pool,,33554432,,,56669492.0,ns,2106948
pulling_from_pool,,33554432,,,58031349.0,ns,2143912
pulling_from_pool,,33554432,,,58874307.0,ns,2180876
pulling_from_pool,,33554432,,,59693547.0,ns,2217840
pulling_from_pool,,33554432,,,60588864.0,ns,2254804
pulling_from_pool,,33554432,,,61179262.0,ns,2291768
pulling_from_pool,,33554432,,,62564362.0,ns,2328732
pulling_from_pool,,33554432,,,63209189.0,ns,2365696
pulling_from_pool,,33554432,,,64208194.0,ns,2402660
pulling_from_pool,,33554432,,,64535868.0,ns,2439624
pulling_from_pool,,33554432,,,66606780.0,ns,2476588
pulling_from_pool,,33554432,,,67378070.0,ns,2513552
pulling_from_pool,,33554432,,,68399760.0,ns,2550516
pulling_from_pool,,33554432,,,69826356.0,ns,2587480
pulling_from_pool,,33554432,,,69696490.0,ns,2624444
pulling_from_pool,,33554432,,,70890927.0,ns,2661408
pulling_from_pool,,33554432,,,72711273.0,ns,2698372
pulling_from_pool,,33554432,,,73784723.0,ns,2735336
pulling_from_pool,,33554432,,,74009223.0,ns,2772300
pulling_from_pool,,33554432,,,75484091.0,ns,2809264
pulling_from_pool,,33554432,,,76308813.0,ns,2846228
pulling_from_pool,,33554432,,,77178965.0,ns,2883192
pulling_from_pool,,33554432,,,78023820.0,ns,2920156
pulling_from_pool,,33554432,,,78639109.0,ns,2957120
pulling_from_pool,,33554432,,,80201087.0,ns,2994084
pulling_from_pool,,33554432,,,81189931.0,ns,3031048
pulling_from_pool,,33554432,,,81791900.0,ns,3068012
pulling_from_pool,,33554432,,,83910375.0,ns,3104976
pulling_from_pool,,33554432,,,84724185.0,ns,3141940
pulling_from_pool,,33554432,,,85861200.0,ns,3178904
pulling_from_pool,,33554432,,,87665144.0,ns,3215868
pulling_from_pool,,33554432,,,86985019.0,ns,3252832
pulling_from_pool,,33554432,,,88359971.0,ns,3289796
pulling_from_pool,,33554432,,,90275084.0,ns,3326760
pulling_from_pool,,33554432,,,90607850.0,ns,3363724
pulling_from_pool,,33554432,,,91879965.0,ns,3400688
pulling_from_pool,,33554432,,,93239988.0,ns,3437652
pulling_from_pool,,33554432,,,93358644.0,ns,3474616
pulling_from_pool,,33554432,,,95617450.0,ns,3511580
pulling_from_pool,,33554432,,,94941211.0,ns,3548544
pulling_from_pool,,33554432,,,97317380.0,ns,3585508
pulling_from_pool,,33554432,,,97405367.0,ns,3622472
pulling_from_pool,,33554432,,,98364798.0,ns,3659436
pulling_from_pool,,33554432,,,99145292.0,ns,3696400
