group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
detach_from_pool,,536870912,,,968204.0,ns,38981
detach_from_pool,,536870912,,,2155182.0,ns,77962
detach_from_pool,,536870912,,,2861554.0,ns,116943
detach_from_pool,,536870912,,,3889143.0,ns,155924
detach_from_pool,,536870912,,,4855317.0,ns,194905
detach_from_pool,,536870912,,,6053160.0,ns,233886
detach_from_pool,,536870912,,,7018289.0,ns,272867
detach_from_pool,,536870912,,,7865886.0,ns,311848
detach_from_pool,,536870912,,,9072209.0,ns,350829
detach_from_pool,,536870912,,,9976283.0,ns,389810
detach_from_pool,,536870912,,,10644859.0,ns,428791
detach_from_pool,,536870912,,,11853794.0,ns,467772
detach_from_pool,,536870912,,,12995004.0,ns,506753
detach_from_pool,,536870912,,,13553587.0,ns,545734
detach_from_pool,,536870912,,,14598012.0,ns,584715
detach_from_pool,,536870912,,,15764792.0,ns,623696
detach_from_pool,,536870912,,,16702575.0,ns,662677
detach_from_pool,,536870912,,,17636164.0,ns,701658
detach_from_pool,,536870912,,,18395981.0,ns,740639
detach_from_pool,,536870912,,,19589900.0,ns,779620
detach_from_pool,,536870912,,,20452041.0,ns,818601
detach_from_pool,,536870912,,,21475841.0,ns,857582
detach_from_pool,,536870912,,,22808866.0,ns,896563
detach_from_pool,,536870912,,,23904331.0,ns,935544
detach_from_pool,,536870912,,,24747808.0,ns,974525
detach_from_pool,,536870912,,,25577254.0,ns,1013506
detach_from_pool,,536870912,,,27141929.0,ns,1052487
detach_from_pool,,536870912,,,27569804.0,ns,1091468
detach_from_pool,,536870912,,,28196501.0,ns,1130449
detach_from_pool,,536870912,,,29529747.0,ns,1169430
detach_from_pool,,536870912,,,30240114.0,ns,1208411
detach_from_pool,,536870912,,,31466177.0,ns,1247392
detach_from_pool,,536870912,,,32633546.0,ns,1286373
detach_from_pool,,536870912,,,33023998.0,ns,1325354
detach_from_pool,,536870912,,,34021645.0,ns,1364335
detach_from_pool,,536870912,,,35083657.0,ns,1403316
detach_from_pool,,536870912,,,36468339.0,ns,1442297
detach_from_pool,,536870912,,,36870461.0,ns,1481278
detach_from_pool,,536870912,,,38224158.0,ns,1520259
detach_from_pool,,536870912,,,39409721.0,ns,1559240
detach_from_pool,,536870912,,,40011832.0,ns,1598221
detach_from_pool,,536870912,,,41434552.0,ns,1637202
detach_from_pool,,536870912,,,42019370.0,ns,1676183
detach_from_pool,,536870912,,,43238981.0,ns,1715164
detach_from_pool,,536870912,,,44082481.0,ns,1754145
detach_from_pool,,536870912,,,45177468.0,ns,1793126
detach_from_pool,,536870912,,,45889777.0,ns,1832107
detach_from_pool,,536870912,,,47092139.0,ns,1871088
