group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
alloc,,1048576,,,1003656.0,ns,22922
alloc,,1048576,,,1916632.0,ns,45844
alloc,,1048576,,,2942054.0,ns,68766
alloc,,1048576,,,3852878.0,ns,91688
alloc,,1048576,,,4816207.0,ns,114610
alloc,,1048576,,,5760562.0,ns,137532
alloc,,1048576,,,6859880.0,ns,160454
alloc,,1048576,,,7957379.0,ns,183376
alloc,,1048576,,,8692732.0,ns,206298
alloc,,1048576,,,9775589.0,ns,229220
alloc,,1048576,,,11361113.0,ns,252142
alloc,,1048576,,,11737397.0,ns,275064
alloc,,1048576,,,13047383.0,ns,297986
alloc,,1048576,,,16202065.0,ns,320908
alloc,,1048576,,,14521016.0,ns,343830
alloc,,1048576,,,17573885.0,ns,366752
alloc,,1048576,,,16552273.0,ns,389674
alloc,,1048576,,,20032555.0,ns,412596
alloc,,1048576,,,19631840.0,ns,435518
alloc,,1048576,,,20905933.0,ns,458440
alloc,,1048576,,,22421202.0,ns,481362
alloc,,1048576,,,21467717.0,ns,504284
alloc,,1048576,,,25916315.0,ns,527206
alloc,,1048576,,,25186973.0,ns,550128
alloc,,1048576,,,24398342.0,ns,573050
alloc,,1048576,,,25308405.0,ns,595972
alloc,,1048576,,,26537179.0,ns,618894
alloc,,1048576,,,27262920.0,ns,641816
alloc,,1048576,,,28171233.0,ns,664738
alloc,,1048576,,,29702848.0,ns,687660
alloc,,1048576,,,30426374.0,ns,710582
alloc,,1048576,,,31295301.0,ns,733504
alloc,,1048576,,,32105561.0,ns,756426
alloc,,1048576,,,33809638.0,ns,779348
alloc,,1048576,,,34056878.0,ns,802270
alloc,,1048576,,,35960078.0,ns,825192
alloc,,1048576,,,37239027.0,ns,848114
alloc,,1048576,,,37707179.0,ns,871036
alloc,,1048576,,,38516749.0,ns,893958
alloc,,1048576,,,39116097.0,ns,916880
alloc,,1048576,,,40386909.0,ns,939802
alloc,,1048576,,,41428383.0,ns,962724
alloc,,1048576,,,42137880.0,ns,985646
alloc,,1048576,,,43181672.0,ns,1008568
alloc,,1048576,,,44004841.0,ns,1031490
alloc,,1048576,,,45163604.0,ns,1054412
alloc,,1048576,,,45705453.0,ns,1077334
alloc,,1048576,,,47079830.0,ns,1100256
alloc,,1048576,,,47857287.0,ns,1123178
alloc,,1048576,,,49509963.0,ns,1146100
alloc,,1048576,,,49967177.0,ns,1169022
alloc,,1048576,,,51537668.0,ns,1191944
alloc,,1048576,,,51853401.0,ns,1214866
alloc,,1048576,,,52858555.0,ns,1237788
alloc,,1048576,,,54936251.0,ns,1260710
alloc,,1048576,,,55720382.0,ns,1283632
alloc,,1048576,,,59475867.0,ns,1306554
alloc,,1048576,,,59248656.0,ns,1329476
alloc,,1048576,,,60312803.0,ns,1352398
alloc,,1048576,,,59811943.0,ns,1375320
alloc,,1048576,,,61892059.0,ns,1398242
alloc,,1048576,,,61514925.0,ns,1421164
alloc,,1048576,,,61512033.0,ns,1444086
alloc,,1048576,,,62663151.0,ns,1467008
alloc,,1048576,,,63726595.0,ns,1489930
alloc,,1048576,,,64440936.0,ns,1512852
alloc,,1048576,,,68905868.0,ns,1535774
alloc,,1048576,,,71931091.0,ns,1558696
alloc,,1048576,,,68364075.0,ns,1581618
alloc,,1048576,,,69739093.0,ns,1604540
alloc,,1048576,,,70538000.0,ns,1627462
alloc,,1048576,,,71038308.0,ns,1650384
alloc,,1048576,,,72198616.0,ns,1673306
alloc,,1048576,,,72878949.0,ns,1696228
alloc,,1048576,,,74123873.0,ns,1719150
alloc,,1048576,,,75261916.0,ns,1742072
alloc,,1048576,,,76336546.0,ns,1764994
alloc,,1048576,,,76961514.0,ns,1787916
alloc,,1048576,,,77877310.0,ns,1810838
alloc,,1048576,,,77891262.0,ns,1833760
alloc,,1048576,,,80085639.0,ns,1856682
alloc,,1048576,,,80540131.0,ns,1879604
alloc,,1048576,,,81478563.0,ns,1902526
alloc,,1048576,,,82068112.0,ns,1925448
alloc,,1048576,,,86948626.0,ns,1948370
alloc,,1048576,,,86781714.0,ns,1971292
alloc,,1048576,,,86538890.0,ns,1994214
alloc,,1048576,,,88141398.0,ns,2017136
alloc,,1048576,,,88561055.0,ns,2040058
alloc,,1048576,,,88684108.0,ns,2062980
alloc,,1048576,,,89011963.0,ns,2085902
alloc,,1048576,,,90453120.0,ns,2108824
alloc,,1048576,,,92618750.0,ns,2131746
alloc,,1048576,,,92084956.0,ns,2154668
alloc,,1048576,,,93092467.0,ns,2177590
alloc,,1048576,,,94554093.0,ns,2200512
alloc,,1048576,,,96088151.0,ns,2223434
alloc,,1048576,,,95626904.0,ns,2246356
alloc,,1048576,,,100017278.0,ns,2269278
alloc,,1048576,,,97978974.0,ns,2292200
