group,function,value,sample_time_nanos,iteration_count
alloc,,33554432,1044709,351
alloc,,33554432,1819306,702
alloc,,33554432,2820352,1053
alloc,,33554432,3617715,1404
alloc,,33554432,4739262,1755
alloc,,33554432,5677738,2106
alloc,,33554432,6363063,2457
alloc,,33554432,9537659,2808
alloc,,33554432,8685803,3159
alloc,,33554432,10335366,3510
alloc,,33554432,13513170,3861
alloc,,33554432,11335753,4212
alloc,,33554432,14720786,4563
alloc,,33554432,15466311,4914
alloc,,33554432,13817247,5265
alloc,,33554432,14718211,5616
alloc,,33554432,15739793,5967
alloc,,33554432,16771014,6318
alloc,,33554432,17259166,6669
alloc,,33554432,20183487,7020
alloc,,33554432,27938634,7371
alloc,,33554432,21096619,7722
alloc,,33554432,21079759,8073
alloc,,33554432,22893841,8424
alloc,,33554432,23698102,8775
alloc,,33554432,24672011,9126
alloc,,33554432,33242927,9477
alloc,,33554432,26459440,9828
alloc,,33554432,30265583,10179
alloc,,33554432,31796449,10530
alloc,,33554432,28423749,10881
alloc,,33554432,29317125,11232
alloc,,33554432,31126202,11583
alloc,,33554432,40501487,11934
alloc,,33554432,32522984,12285
alloc,,33554432,36472813,12636
alloc,,33554432,37125537,12987
alloc,,33554432,37578570,13338
alloc,,33554432,38897740,13689
alloc,,33554432,36676742,14040
alloc,,33554432,39866544,14391
alloc,,33554432,43540134,14742
alloc,,33554432,45108288,15093
alloc,,33554432,42545854,15444
alloc,,33554432,43847159,15795
alloc,,33554432,49453819,16146
alloc,,33554432,46413160,16497
alloc,,33554432,45152938,16848
alloc,,33554432,46946593,17199
alloc,,33554432,53450153,17550
alloc,,33554432,47328275,17901
alloc,,33554432,54795984,18252
alloc,,33554432,49428005,18603
alloc,,33554432,56303874,18954
alloc,,33554432,52330954,19305
alloc,,33554432,53807850,19656
alloc,,33554432,58584993,20007
alloc,,33554432,56965210,20358
alloc,,33554432,59278711,20709
alloc,,33554432,58320299,21060
alloc,,33554432,60459456,21411
alloc,,33554432,57520251,21762
alloc,,33554432,60637704,22113
alloc,,33554432,68232212,22464
alloc,,33554432,62159305,22815
alloc,,33554432,66191395,23166
alloc,,33554432,68850772,23517
alloc,,33554432,65331689,23868
alloc,,33554432,70290952,24219
alloc,,33554432,68828597,24570
alloc,,33554432,65750342,24921
alloc,,33554432,75114463,25272
alloc,,33554432,71909813,25623
alloc,,33554432,75841065,25974
alloc,,33554432,74135624,26325
alloc,,33554432,78805839,26676
alloc,,33554432,82457769,27027
alloc,,33554432,71681022,27378
alloc,,33554432,83343748,27729
alloc,,33554432,90601126,28080
alloc,,33554432,85355199,28431
alloc,,33554432,94582593,28782
alloc,,33554432,85487994,29133
alloc,,33554432,95927039,29484
alloc,,33554432,89053180,29835
alloc,,33554432,88142889,30186
alloc,,33554432,83476912,30537
alloc,,33554432,83916352,30888
alloc,,33554432,94435608,31239
alloc,,33554432,86852336,31590
alloc,,33554432,104474898,31941
alloc,,33554432,85189360,32292
alloc,,33554432,94780145,32643
alloc,,33554432,89031629,32994
alloc,,33554432,94950906,33345
alloc,,33554432,91713827,33696
alloc,,33554432,103959314,34047
alloc,,33554432,97076391,34398
alloc,,33554432,98510460,34749
alloc,,33554432,97670311,35100
