group,function,value,sample_time_nanos,iteration_count
pulling_from_pool,,67108864,988462,98876
pulling_from_pool,,67108864,1976822,197752
pulling_from_pool,,67108864,2971034,296628
pulling_from_pool,,67108864,3958639,395504
pulling_from_pool,,67108864,4948005,494380
pulling_from_pool,,67108864,5939471,593256
pulling_from_pool,,67108864,6924452,692132
pulling_from_pool,,67108864,7916533,791008
pulling_from_pool,,67108864,8912789,889884
pulling_from_pool,,67108864,9893954,988760
pulling_from_pool,,67108864,10900493,1087636
pulling_from_pool,,67108864,11868751,1186512
pulling_from_pool,,67108864,12863491,1285388
pulling_from_pool,,67108864,13850088,1384264
pulling_from_pool,,67108864,14834210,1483140
pulling_from_pool,,67108864,15825443,1582016
pulling_from_pool,,67108864,16833600,1680892
pulling_from_pool,,67108864,17812145,1779768
pulling_from_pool,,67108864,18794690,1878644
pulling_from_pool,,67108864,19788083,1977520
pulling_from_pool,,67108864,20797950,2076396
pulling_from_pool,,67108864,21771005,2175272
pulling_from_pool,,67108864,22760448,2274148
pulling_from_pool,,67108864,23764007,2373024
pulling_from_pool,,67108864,24730864,2471900
pulling_from_pool,,67108864,25714163,2570776
pulling_from_pool,,67108864,26708933,2669652
pulling_from_pool,,67108864,27688721,2768528
pulling_from_pool,,67108864,28790561,2867404
pulling_from_pool,,67108864,29691383,2966280
pulling_from_pool,,67108864,30662065,3065156
pulling_from_pool,,67108864,31655964,3164032
pulling_from_pool,,67108864,32642207,3262908
pulling_from_pool,,67108864,33637882,3361784
pulling_from_pool,,67108864,34625108,3460660
pulling_from_pool,,67108864,35606919,3559536
pulling_from_pool,,67108864,36593029,3658412
pulling_from_pool,,67108864,37582203,3757288
pulling_from_pool,,67108864,38574242,3856164
pulling_from_pool,,67108864,39587499,3955040
pulling_from_pool,,67108864,40570792,4053916
pulling_from_pool,,67108864,41563466,4152792
pulling_from_pool,,67108864,42561366,4251668
pulling_from_pool,,67108864,43624457,4350544
pulling_from_pool,,67108864,44536734,4449420
pulling_from_pool,,67108864,45508759,4548296
pulling_from_pool,,67108864,46500115,4647172
pulling_from_pool,,67108864,47482782,4746048
pulling_from_pool,,67108864,48479428,4844924
pulling_from_pool,,67108864,49456093,4943800
pulling_from_pool,,67108864,50435628,5042676
pulling_from_pool,,67108864,51456165,5141552
pulling_from_pool,,67108864,52449226,5240428
pulling_from_pool,,67108864,53398814,5339304
pulling_from_pool,,67108864,54400336,5438180
pulling_from_pool,,67108864,55390924,5537056
pulling_from_pool,,67108864,56358871,5635932
pulling_from_pool,,67108864,57316081,5734808
pulling_from_pool,,67108864,58383631,5833684
pulling_from_pool,,67108864,59594760,5932560
pulling_from_pool,,67108864,60288859,6031436
pulling_from_pool,,67108864,61320947,6130312
pulling_from_pool,,67108864,62323338,6229188
pulling_from_pool,,67108864,63499355,6328064
pulling_from_pool,,67108864,64310749,6426940
pulling_from_pool,,67108864,65294920,6525816
pulling_from_pool,,67108864,66274767,6624692
pulling_from_pool,,67108864,67275546,6723568
pulling_from_pool,,67108864,68207280,6822444
pulling_from_pool,,67108864,69246684,6921320
pulling_from_pool,,67108864,70252676,7020196
pulling_from_pool,,67108864,71214178,7119072
pulling_from_pool,,67108864,72182084,7217948
pulling_from_pool,,67108864,73236729,7316824
pulling_from_pool,,67108864,74178531,7415700
pulling_from_pool,,67108864,75172796,7514576
pulling_from_pool,,67108864,76164895,7613452
pulling_from_pool,,67108864,77161191,7712328
pulling_from_pool,,67108864,78137532,7811204
pulling_from_pool,,67108864,78901065,7910080
pulling_from_pool,,67108864,80167655,8008956
pulling_from_pool,,67108864,81092285,8107832
pulling_from_pool,,67108864,81993009,8206708
pulling_from_pool,,67108864,83031022,8305584
pulling_from_pool,,67108864,84158248,8404460
pulling_from_pool,,67108864,85065780,8503336
pulling_from_pool,,67108864,86091838,8602212
pulling_from_pool,,67108864,87153837,8701088
pulling_from_pool,,67108864,88044453,8799964
pulling_from_pool,,67108864,89051442,8898840
pulling_from_pool,,67108864,90025264,8997716
pulling_from_pool,,67108864,91191598,9096592
pulling_from_pool,,67108864,92064287,9195468
pulling_from_pool,,67108864,92985807,9294344
pulling_from_pool,,67108864,93962327,9393220
pulling_from_pool,,67108864,95005186,9492096
pulling_from_pool,,67108864,95981760,9590972
pulling_from_pool,,67108864,96937676,9689848
pulling_from_pool,,67108864,97952459,9788724
pulling_from_pool,,67108864,98915610,9887600
